1 _ 1			1 _ 2			1 _ 3		
Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход
сек	Н	мм	сек	Н	мм	сек	Н	мм
			942,99	182,8941	15,7165			
			943	182,8853	15,71663			
			943,01	182,8845	15,71683			
			943,02	182,8893	15,717			
			943,03	182,898	15,71717			
			943,04	182,9076	15,7173			
			943,05	182,9116	15,71747			
			943,06	182,9116	15,71763			
			943,07	182,9116	15,7178			
			943,08	182,9068	15,71797			
			943,09	182,8941	15,71813			
			943,1	182,8829	15,7183			
			943,11	182,8782	15,71847			
			943,12	182,8798	15,71863			
			943,13	182,8853	15,7188			
			943,14	182,8933	15,71897			
			943,15	182,8996	15,71913			
			943,16	182,9028	15,7193			
			943,17	182,9028	15,7195			
			943,18	182,8996	15,71963			
			943,19	182,8965	15,71983			
			943,2	182,8996	15,71997			
			943,21	182,9044	15,72013			
			943,22	182,9092	15,7203			
			943,23	182,91	15,72047			
			943,24	182,9052	15,72063			
			943,25	182,9004	15,7208			
			943,26	182,9004	15,72097			
			943,27	182,9028	15,72113			
			943,28	182,9052	15,7213			
			943,29	182,9116	15,72147			
			943,3	182,9163	15,72163			
			943,31	182,9163	15,7218			
			943,32	182,9116	15,72197			
			943,33	182,91	15,72213			
			943,34	182,9092	15,7223			
			943,35	182,9092	15,7225			
			943,36	182,9139	15,72267			
			943,37	182,9203	15,72283			
			943,38	182,9274	15,72297			
			943,39	182,9322	15,72313			
			943,4	182,9378	15,7233			
			943,41	182,9386	15,72347			
			943,42	182,9378	15,72363			
			943,43	182,9346	15,7238			
			943,44	182,9274	15,72397			
			943,45	182,9155	15,72413			
			943,46	182,9092	15,7243			
			943,47	182,9155	15,72447			
			943,48	182,9314	15,72463			
			943,49	182,9433	15,7248			
			943,5	182,9473	15,72497			
			943,51	182,9449	15,72513			
			943,52	182,9426	15,7253			
			943,53	182,9402	15,72547			
			943,54	182,9402	15,72563			
			943,55	182,9449	15,7258			
			943,56	182,9497	15,72597			
			943,57	182,9513	15,72613			
			943,58	182,9481	15,7263			
			943,59	182,9481	15,72647			
			943,6	182,9481	15,72663			
			943,61	182,9449	15,7268			
			943,62	182,9386	15,72697			
			943,63	182,9322	15,72713			
			943,64	182,9274	15,7273			
			943,65	182,9298	15,72747			
			943,66	182,9386	15,72763			
			943,67	182,9457	15,7278			
			943,68	182,9449	15,72797			
			943,69	182,9426	15,72813			
			943,7	182,9433	15,7283			
			943,71	182,9497	15,72847			
			943,72	182,9561	15,72867			
			943,73	182,9608	15,72883			
			943,74	182,9648	15,729			
			943,75	182,9696	15,72913			
			943,76	182,9743	15,7293			
			943,77	182,9759	15,7295			
			943,78	182,9727	15,72967			
			943,79	182,9704	15,72983			
			943,8	182,9696	15,73			
			943,81	182,9696	15,73017			
			943,82	182,972	15,7303			
			943,83	182,9727	15,73043			
			943,84	182,9727	15,73063			
			943,85	182,972	15,7308			
			943,86	182,9704	15,73097			
			943,87	182,9648	15,73113			
			943,88	182,9561	15,73133			
			943,89	182,9513	15,7315			
			943,9	182,9521	15,73163			
			943,91	182,9592	15,7318			
			943,92	182,9704	15,73197			
			943,93	182,9791	15,73217			
			943,94	182,9815	15,73233			
			943,95	182,9855	15,7325			
			943,96	182,9918	15,73263			
			943,97	182,995	15,7328			
			943,98	182,9879	15,73293			
			943,99	182,9759	15,7331			
			944	182,9696	15,7333			
			944,01	182,9656	15,7335			
			944,02	182,9608	15,73363			
			944,03	182,9592	15,73383			
			944,04	182,9656	15,73397			
			944,05	182,9783	15,73413			
			944,06	182,9918	15,7343			
			944,07	182,9974	15,73447			
			944,08	182,9974	15,73463			
			944,09	182,9926	15,73483			
			944,1	182,9942	15,73497			
			944,11	182,9998	15,73513			
			944,12	183,0037	15,7353			
			944,13	183,0029	15,7355			
			944,14	182,999	15,73567			
			944,15	182,9966	15,73583			
			944,16	182,995	15,736			
			944,17	182,995	15,73617			
			944,18	182,9974	15,7363			
			944,19	182,9998	15,73643			
			944,2	182,999	15,7366			
			944,21	182,9918	15,73677			
			944,22	182,9839	15,73693			
			944,23	182,9783	15,7371			
			944,24	182,9743	15,73727			
			944,25	182,968	15,73747			
			944,26	182,9608	15,73763			
			944,27	182,9608	15,73783			
			944,28	182,9727	15,73797			
			944,29	182,9918	15,73813			
			944,3	183,0077	15,7383			
			944,31	183,0173	15,73847			
			944,32	183,0196	15,73863			
			944,33	183,0173	15,7388			
			944,34	183,0125	15,739			
			944,35	183,0077	15,73913			
			944,36	183,0029	15,7393			
			944,37	182,9966	15,73947			
			944,38	182,9894	15,73963			
			944,39	182,9839	15,73983			
			944,4	182,9831	15,73997			
			944,41	182,9879	15,74013			
			944,42	182,9966	15,74033			
			944,43	183,0053	15,7405			
			944,44	183,0125	15,74063			
			944,45	183,0196	15,74083			
			944,46	183,0276	15,741			
			944,47	183,0355	15,74117			
			944,48	183,0395	15,74133			
			944,49	183,0411	15,7415			
			944,5	183,0419	15,74163			
			944,51	183,0435	15,7418			
			944,52	183,0395	15,74197			
			944,53	183,0347	15,74213			
			944,54	183,03	15,7423			
			944,55	183,0244	15,74247			
			944,56	183,022	15,74267			
			944,57	183,0244	15,74283			
			944,58	183,0323	15,743			
			944,59	183,0379	15,74317			
			944,6	183,0411	15,74333			
			944,61	183,0379	15,7435			
			944,62	183,0347	15,74367			
			944,63	183,0355	15,74383			
			944,64	183,0435	15,74397			
			944,65	183,0506	15,74413			
			944,66	183,057	15,7443			
			944,67	183,0578	15,74447			
			944,68	183,0546	15,74467			
			944,69	183,0459	15,74483			
			944,7	183,0347	15,745			
			944,71	183,0284	15,74517			
			944,72	183,0323	15,7453			
			944,73	183,0395	15,7455			
			944,74	183,0411	15,74567			
			944,75	183,0395	15,74583			
			944,76	183,0395	15,746			
			944,77	183,0411	15,74613			
			944,78	183,0419	15,7463			
			944,79	183,0443	15,74647			
			944,8	183,0435	15,74667			
			944,81	183,0443	15,74683			
			944,82	183,0522	15,747			
			944,83	183,0578	15,74713			
			944,84	183,0578	15,7473			
			944,85	183,053	15,7475			
			944,86	183,0522	15,74763			
			944,87	183,053	15,74783			
			944,88	183,0546	15,748			
			944,89	183,053	15,74817			
			944,9	183,0482	15,7483			
			944,91	183,0411	15,74847			
			944,92	183,0355	15,74863			
			944,93	183,0371	15,74883			
			944,94	183,0435	15,749			
			944,95	183,0506	15,74913			
			944,96	183,0578	15,7493			
			944,97	183,0641	15,7495			
			944,98	183,0681	15,74967			
			944,99	183,0665	15,74983			
			945	183,0665	15,75			
			945,01	183,0705	15,75017			
			945,02	183,0713	15,75033			
			945,03	183,0665	15,7505			
			945,04	183,0578	15,75063			
			945,05	183,0506	15,7508			
			945,06	183,0482	15,75093			
			945,07	183,0506	15,7511			
			945,08	183,053	15,7513			
			945,09	183,0546	15,75143			
			945,1	183,0522	15,75163			
			945,11	183,0482	15,7518			
			945,12	183,0459	15,75197			
			945,13	183,0435	15,75213			
			945,14	183,0419	15,7523			
			945,15	183,0395	15,75247			
			945,16	183,0355	15,75263			
			945,17	183,0323	15,75283			
			945,18	183,0308	15,75297			
			945,19	183,0284	15,75313			
			945,2	183,0188	15,7533			
			945,21	183,0029	15,75347			
			945,22	182,9839	15,75363			
			945,23	182,9608	15,75383			
			945,24	182,9362	15,75397			
			945,25	182,9116	15,75417			
			945,26	182,8893	15,75433			
			945,27	182,8615	15,75447			
			945,28	182,8217	15,75463			
			945,29	182,7725	15,75483			
			945,3	182,716	15,75497			
			945,31	182,6541	15,75513			
			945,32	182,5905	15,7553			
			945,33	182,5301	15,75547			
			945,34	182,48	15,75563			
			945,35	182,4403	15,75583			
			945,36	182,4085	15,75603			
			945,37	182,3815	15,75617			
			945,38	182,3632	15,75633			
			945,39	182,3544	15,7565			
			945,4	182,3529	15,75663			
			945,41	182,3529	15,7568			
			945,42	182,3544	15,757			
			945,43	182,3544	15,75717			
			945,44	182,3529	15,7573			
			945,45	182,3576	15,7575			
			945,46	182,3703	15,75767			
			945,47	182,3823	15,75783			
			945,48	182,3902	15,758			
			945,49	182,3958	15,75817			
			945,5	182,4069	15,7583			
			945,51	182,4204	15,75847			
			945,52	182,4284	15,75863			
			945,53	182,4315	15,7588			
			945,54	182,4363	15,75897			
			945,55	182,4474	15,75913			
			945,56	182,4625	15,7593			
			945,57	182,4768	15,7595			
			945,58	182,4872	15,75967			
			945,59	182,4967	15,7598			
			945,6	182,5118	15,75997			
			945,61	182,5261	15,76013			
			945,62	182,5349	15,7603			
			945,63	182,5452	15,7605			
			945,64	182,5563	15,76067			
			945,65	182,5658	15,76083			
			945,66	182,5706	15,76097			
			945,67	182,5754	15,76113			
			945,68	182,5841	15,7613			
			945,69	182,5952	15,76147			
			945,7	182,604	15,76163			
			945,71	182,6104	15,7618			
			945,72	182,6135	15,76197			
			945,73	182,6215	15,76217			
			945,74	182,6294	15,76233			
			945,75	182,635	15,76247			
			945,76	182,6398	15,76263			
			945,77	182,6509	15,7628			
			945,78	182,6604	15,76297			
			945,79	182,6628	15,76313			
			945,8	182,6572	15,7633			
			945,81	182,6541	15,76347			
			945,82	182,6596	15,76363			
			945,83	182,6644	15,7638			
			945,84	182,662	15,76397			
			945,85	182,662	15,76417			
			945,86	182,6676	15,7643			
			945,87	182,6715	15,76447			
			945,88	182,6652	15,76463			
			945,89	182,6596	15,76483			
			945,9	182,6628	15,76497			
			945,91	182,6739	15,76513			
			945,92	182,6866	15,7653			
			945,93	182,6954	15,76543			
			945,94	182,6978	15,76563			
			945,95	182,6954	15,76577			
			945,96	182,6938	15,76593			
			945,97	182,6978	15,7661			
			945,98	182,7049	15,7663			
			945,99	182,7089	15,76643			
			946	182,7113	15,7666			
			946,01	182,7137	15,7668			
			946,02	182,716	15,76697			
			946,03	182,7168	15,76713			
			946,04	182,716	15,76733			
			946,05	182,7184	15,7675			
			946,06	182,728	15,76763			
			946,07	182,7439	15,76783			
			946,08	182,755	15,768			
			946,09	182,759	15,76817			
			946,1	182,7574	15,76833			
			946,11	182,755	15,7685			
			946,12	182,7542	15,76863			
			946,13	182,7606	15,7688			
			946,14	182,7717	15,76897			
			946,15	182,7773	15,76917			
			946,16	182,7812	15,7693			
			946,17	182,7852	15,76947			
			946,18	182,79	15,76963			
			946,19	182,7955	15,7698			
			946,2	182,8067	15,76997			
			946,21	182,8154	15,77013			
			946,22	182,8194	15,77033			
			946,23	182,817	15,7705			
			946,24	182,817	15,77067			
			946,25	182,8241	15,77083			
			946,26	182,8392	15,77097			
			946,27	182,8559	15,77113			
			946,28	182,8734	15,7713			
			946,29	182,8822	15,77143			
			946,3	182,8806	15,77163			
			946,31	182,8718	15,7718			
			946,32	182,8671	15,77197			
			946,33	182,8686	15,77217			
			946,34	182,8758	15,7723			
			946,35	182,8853	15,77247			
			946,36	182,8941	15,77263			
			946,37	182,898	15,7728			
			946,38	182,898	15,77297			
			946,39	182,902	15,77313			
			946,4	182,91	15,7733			
			946,41	182,9203	15,77347			
			946,42	182,929	15,77363			
			946,43	182,9378	15,77377			
			946,44	182,9457	15,77397			
			946,45	182,9473	15,77413			
			946,46	182,9457	15,77433			
			946,47	182,9481	15,7745			
			946,48	182,9561	15,77463			
			946,49	182,968	15,7748			
			946,5	182,9791	15,77493			
			946,51	182,9839	15,77513			
			946,52	182,9831	15,7753			
			946,53	182,9839	15,7755			
			946,54	182,9894	15,77567			
			946,55	182,9926	15,7758			
			946,56	182,9974	15,77597			
			946,57	183,0037	15,77613			
			946,58	183,0085	15,7763			
			946,59	183,0109	15,77643			
			946,6	183,0101	15,7766			
			946,61	183,0077	15,7768			
			946,62	183,0085	15,77697			
			946,63	183,0165	15,77713			
			946,64	183,026	15,7773			
			946,65	183,0355	15,77747			
			946,66	183,0419	15,7776			
			946,67	183,049	15,7778			
			946,68	183,0602	15,77797			
			946,69	183,0729	15,77813			
			946,7	183,0777	15,7783			
			946,71	183,0761	15,77843			
			946,72	183,0777	15,7786			
			946,73	183,08	15,77877			
			946,74	183,0824	15,77897			
			946,75	183,084	15,7791			
			946,76	183,084	15,77927			
			946,77	183,0792	15,77943			
			946,78	183,0729	15,77963			
			946,79	183,0753	15,77977			
			946,8	183,0848	15,77997			
			946,81	183,0959	15,78017			
			946,82	183,1039	15,7803			
			946,83	183,1118	15,78047			
			946,84	183,1245	15,78067			
			946,85	183,138	15,7808			
			946,86	183,1476	15,78097			
			946,87	183,15	15,78113			
			946,88	183,1524	15,7813			
			946,89	183,1563	15,78147			
			946,9	183,1587	15,78167			
			946,91	183,1603	15,78183			
			946,92	183,1627	15,78197			
			946,93	183,1651	15,7821			
			946,94	183,1674	15,78227			
			946,95	183,1698	15,78243			
			946,96	183,1738	15,7826			
			946,97	183,1802	15,7828			
			946,98	183,1873	15,783			
			946,99	183,1961	15,78313			
			947	183,2072	15,78333			
			947,01	183,2215	15,7835			
			947,02	183,2342	15,7837			
			947,03	183,2374	15,78383			
			947,04	183,2374	15,784			
			947,05	183,2398	15,78417			
			947,06	183,2437	15,7843			
			947,07	183,2453	15,7845			
			947,08	183,2437	15,78463			
			947,09	183,2422	15,7848			
			947,1	183,2453	15,785			
			947,11	183,2501	15,78513			
			947,12	183,2501	15,7853			
			947,13	183,2477	15,78547			
			947,14	183,2509	15,78563			
			947,15	183,2573	15,7858			
			947,16	183,2612	15,78597			
			947,17	183,2596	15,78613			
			947,18	183,2596	15,78633			
			947,19	183,262	15,7865			
			947,2	183,27	15,78663			
			947,21	183,2835	15,7868			
			947,22	183,3018	15,78697			
			947,23	183,3161	15,78717			
			947,24	183,3216	15,7873			
			947,25	183,3216	15,78747			
			947,26	183,324	15,78763			
			947,27	183,3312	15,7878			
			947,28	183,3407	15,78797			
			947,29	183,3495	15,78817			
			947,3	183,3542	15,7883			
			947,31	183,3542	15,7885			
			947,32	183,3495	15,78863			
			947,33	183,3463	15,7888			
			947,34	183,3463	15,78897			
			947,35	183,351	15,78913			
			947,36	183,3566	15,7893			
			947,37	183,363	15,78947			
			947,38	183,3653	15,78967			
			947,39	183,3677	15,7898			
			947,4	183,3717	15,78997			
			947,41	183,3741	15,7901			
			947,42	183,3765	15,79027			
			947,43	183,3781	15,79047			
			947,44	183,3789	15,79063			
			947,45	183,3852	15,79083			
			947,46	183,3947	15,791			
			947,47	183,4099	15,79117			
			947,48	183,4234	15,7913			
			947,49	183,4329	15,7915			
			947,5	183,4369	15,79163			
			947,51	183,4393	15,7918			
			947,52	183,444	15,79197			
			947,53	183,4504	15,79217			
			947,54	183,4567	15,7923			
			947,55	183,4607	15,79247			
			947,56	183,4615	15,79263			
			947,57	183,4575	15,7928			
			947,58	183,4544	15,79297			
			947,59	183,4591	15,79313			
			947,6	183,4702	15,7933			
			947,61	183,4838	15,79347			
			947,62	183,4933	15,79363			
			947,63	183,5013	15,7938			
			947,64	183,5068	15,79397			
			947,65	183,506	15,79413			
			947,66	183,5036	15,7943			
			947,67	183,5068	15,79447			
			947,68	183,5171	15,79467			
			947,69	183,5227	15,79483			
			947,7	183,5227	15,79497			
			947,71	183,5219	15,79517			
			947,72	183,5243	15,79533			
			947,73	183,5307	15,7955			
			947,74	183,5394	15,79563			
			947,75	183,5473	15,7958			
			947,76	183,5513	15,79597			
			947,77	183,5513	15,79613			
			947,78	183,5537	15,7963			
			947,79	183,5601	15,79647			
			947,8	183,5648	15,79663			
			947,81	183,5648	15,79683			
			947,82	183,5664	15,797			
			947,83	183,572	15,79713			
			947,84	183,5807	15,7973			
			947,85	183,5895	15,79747			
			947,86	183,5934	15,79767			
			947,87	183,5942	15,79783			
			947,88	183,6022	15,79797			
			947,89	183,6165	15,79813			
			947,9	183,6324	15,7983			
			947,91	183,6411	15,79847			
			947,92	183,6411	15,79863			
			947,93	183,6387	15,79883			
			947,94	183,6371	15,79897			
			947,95	183,6403	15,79913			
			947,96	183,6411	15,7993			
			947,97	183,6427	15,79947			
			947,98	183,6483	15,79967			
			947,99	183,661	15,79983			
			948	183,6673	15,79997			
			948,01	183,665	15,80013			
			948,02	183,6634	15,8003			
			948,03	183,6658	15,80047			
			948,04	183,6697	15,80067			
			948,05	183,6745	15,8008			
			948,06	183,6785	15,80097			
			948,07	183,684	15,8011			
			948,08	183,6928	15,8013			
			948,09	183,6999	15,80147			
			948,1	183,6999	15,80163			
			948,11	183,6975	15,8018			
			948,12	183,6999	15,80197			
			948,13	183,7087	15,80213			
			948,14	183,7174	15,8023			
			948,15	183,719	15,80247			
			948,16	183,7174	15,80267			
			948,17	183,7198	15,80283			
			948,18	183,7269	15,80297			
			948,19	183,7349	15,8031			
			948,2	183,7381	15,80327			
			948,21	183,7397	15,80347			
			948,22	183,7436	15,80363			
			948,23	183,7484	15,8038			
			948,24	183,7548	15,80397			
			948,25	183,7571	15,80413			
			948,26	183,7595	15,8043			
			948,27	183,7643	15,80447			
			948,28	183,7715	15,80463			
			948,29	183,7762	15,8048			
			948,3	183,7786	15,80497			
			948,31	183,7802	15,80513			
			948,32	183,7842	15,8053			
			948,33	183,7842	15,8055			
			948,34	183,7818	15,80563			
			948,35	183,7842	15,8058			
			948,36	183,7874	15,80597			
			948,37	183,785	15,8061			
			948,38	183,7754	15,80627			
			948,39	183,7715	15,80643			
			948,4	183,7738	15,8066			
			948,41	183,7802	15,80677			
			948,42	183,785	15,80697			
			948,43	183,7897	15,80713			
			948,44	183,7937	15,8073			
			948,45	183,7961	15,8075			
			948,46	183,7953	15,80763			
			948,47	183,7929	15,8078			
			948,48	183,7865	15,80797			
			948,49	183,7802	15,80817			
			948,5	183,7762	15,80833			
			948,51	183,7762	15,8085			
			948,52	183,7762	15,80863			
			948,53	183,773	15,8088			
			948,54	183,7619	15,80897			
			948,55	183,7444	15,80913			
			948,56	183,7262	15,8093			
			948,57	183,7103	15,8095			
			948,58	183,6928	15,80963			
			948,59	183,665	15,8098			
			948,6	183,6292	15,80997			
			948,61	183,591	15,81017			
			948,62	183,5553	15,81033			
			948,63	183,5219	15,8105			
			948,64	183,4925	15,81063			
			948,65	183,4639	15,81083			
			948,66	183,4345	15,81097			
			948,67	183,4035	15,81117			
			948,68	183,3757	15,81133			
			948,69	183,3471	15,8115			
			948,7	183,3224	15,81163			
			948,71	183,3049	15,8118			
			948,72	183,2906	15,81197			
			948,73	183,2732	15,81213			
			948,74	183,2533	15,8123			
			948,75	183,2366	15,8125			
			948,76	183,2215	15,81267			
			948,77	183,2128	15,81283			
			948,78	183,2104	15,813			
			948,79	183,2151	15,81317			
			948,8	183,2191	15,8133			
			948,81	183,2151	15,8135			
			948,82	183,2056	15,81367			
			948,83	183,1992	15,8138			
			948,84	183,2008	15,814			
			948,85	183,2072	15,81417			
			948,86	183,2128	15,81433			
			948,87	183,2183	15,8145			
			948,88	183,2207	15,81463			
			948,89	183,2255	15,81483			
			948,9	183,2326	15,815			
			948,91	183,2414	15,81513			
			948,92	183,2437	15,8153			
			948,93	183,2422	15,81547			
			948,94	183,2398	15,81563			
			948,95	183,2374	15,8158			
			948,96	183,2366	15,816			
			948,97	183,239	15,81617			
			948,98	183,2437	15,81633			
			948,99	183,2525	15,8165			
			949	183,2612	15,81667			
			949,01	183,2668	15,81683			
