"1 _ 1 +23",,,"1 _ 1 _10",,,"1 _ 2 +35",,
"Время","Сила","Ход","Время","Сила","Ход","Время","Сила","Ход"
"сек","Н","мм","сек","Н","мм","сек","Н","мм"
"120,79","125,6029","120,7784",,,,,,
"120,8","125,5989","120,7883",,,,,,
"120,81","125,5926","120,7983",,,,,,
"120,82","125,5894","120,8082",,,,,,
"120,83","125,5926","120,8182",,,,,,
"120,84","125,6013","120,8284",,,,,,
"120,85","125,61","120,8385",,,,,,
"120,86","125,6172","120,8484",,,,,,
"120,87","125,6243","120,8583",,,,,,
"120,88","125,6323","120,8682",,,,,,
"120,89","125,6394","120,8782",,,,,,
"120,9","125,6458","120,8882",,,,,,
"120,91","125,6458","120,8982",,,,,,
"120,92","125,6418","120,9085",,,,,,
"120,93","125,6434","120,9186",,,,,,
"120,94","125,6529","120,9286",,,,,,
"120,95","125,6641","120,9383",,,,,,
"120,96","125,668","120,9482",,,,,,
"120,97","125,6657","120,9581",,,,,,
"120,98","125,6712","120,9682",,,,,,
"120,99","125,6863","120,9782",,,,,,
"121","125,6975","120,9884",,,,,,
"121,01","125,6951","120,9986",,,,,,
"121,02","125,6863","121,0086",,,,,,
"121,03","125,6824","121,0185",,,,,,
"121,04","125,6871","121,0284",,,,,,
"121,05","125,6982","121,0383",,,,,,
"121,06","125,707","121,0482",,,,,,
"121,07","125,7094","121,0581",,,,,,
"121,08","125,7094","121,0682",,,,,,
"121,09","125,7133","121,0785",,,,,,
"121,1","125,7181","121,0886",,,,,,
"121,11","125,7205","121,0986",,,,,,
"121,12","125,7205","121,1085",,,,,,
"121,13","125,7205","121,1184",,,,,,
"121,14","125,7229","121,1283",,,,,,
"121,15","125,7292","121,1382",,,,,,
"121,16","125,734","121,1482",,,,,,
"121,17","125,7332","121,1585",,,,,,
"121,18","125,7316","121,1687",,,,,,
"121,19","125,7404","121,1787",,,,,,
"121,2","125,7539","121,1885",,,,,,
"121,21","125,7626","121,1983",,,,,,
"121,22","125,765","121,2082",,,,,,
"121,23","125,769","121,2182",,,,,,
"121,24","125,7761","121,2282",,,,,,
"121,25","125,7833","121,2384",,,,,,
"121,26","125,7849","121,2486",,,,,,
"121,27","125,7833","121,2586",,,,,,
"121,28","125,7801","121,2684",,,,,,
"121,29","125,7801","121,2783",,,,,,
"121,3","125,7873","121,2883",,,,,,
"121,31","125,7968","121,2983",,,,,,
"121,32","125,8032","121,3081",,,,,,
"121,33","125,8055","121,3182",,,,,,
"121,34","125,8071","121,3285",,,,,,
"121,35","125,8055","121,3386",,,,,,
"121,36","125,8039","121,3485",,,,,,
"121,37","125,8103","121,3583",,,,,,
"121,38","125,823","121,3682",,,,,,
"121,39","125,8326","121,3782",,,,,,
"121,4","125,8341","121,3882",,,,,,
"121,41","125,8318","121,3982",,,,,,
"121,42","125,8318","121,4085",,,,,,
"121,43","125,8365","121,4187",,,,,,
"121,44","125,8397","121,4286",,,,,,
"121,45","125,8421","121,4384",,,,,,
"121,46","125,8437","121,4483",,,,,,
"121,47","125,8453","121,4582",,,,,,
"121,48","125,8508","121,4681",,,,,,
"121,49","125,8612","121,4781",,,,,,
"121,5","125,8683","121,4883",,,,,,
"121,51","125,8667","121,4985",,,,,,
"121,52","125,8659","121,5085",,,,,,
"121,53","125,8731","121,5185",,,,,,
"121,54","125,8818","121,5284",,,,,,
"121,55","125,8858","121,5383",,,,,,
"121,56","125,8882","121,5482",,,,,,
"121,57","125,893","121,5581",,,,,,
"121,58","125,9001","121,5682",,,,,,
"121,59","125,9089","121,5785",,,,,,
"121,6","125,9136","121,5886",,,,,,
"121,61","125,9152","121,5985",,,,,,
"121,62","125,9136","121,6084",,,,,,
"121,63","125,9112","121,6183",,,,,,
"121,64","125,9089","121,6282",,,,,,
"121,65","125,9128","121,6382",,,,,,
"121,66","125,9216","121,6483",,,,,,
"121,67","125,9271","121,6585",,,,,,
"121,68","125,9311","121,6687",,,,,,
"121,69","125,9383","121,6786",,,,,,
"121,7","125,947","121,6883",,,,,,
"121,71","125,9518","121,6982",,,,,,
"121,72","125,9494","121,7082",,,,,,
"121,73","125,9462","121,7181",,,,,,
"121,74","125,9446","121,7282",,,,,,
"121,75","125,9486","121,7384",,,,,,
"121,76","125,9534","121,7486",,,,,,
"121,77","125,9629","121,7586",,,,,,
"121,78","125,978","121,7686",,,,,,
"121,79","125,9915","121,7784",,,,,,
"121,8","125,9979","121,7883",,,,,,
"121,81","125,9939","121,7983",,,,,,
"121,82","125,9899","121,8081",,,,,,
"121,83","125,9891","121,8182",,,,,,
"121,84","125,9915","121,8284",,,,,,
"121,85","126,0002","121,8386",,,,,,
"121,86","126,0082","121,8486",,,,,,
"121,87","126,0138","121,8585",,,,,,
"121,88","126,0138","121,8683",,,,,,
"121,89","126,0074","121,8782",,,,,,
"121,9","126,005","121,8882",,,,,,
"121,91","126,0114","121,8983",,,,,,
"121,92","126,0233","121,9084",,,,,,
"121,93","126,032","121,9186",,,,,,
"121,94","126,036","121,9286",,,,,,
"121,95","126,0384","121,9384",,,,,,
"121,96","126,044","121,9484",,,,,,
"121,97","126,0527","121,9583",,,,,,
"121,98","126,0638","121,9682",,,,,,
"121,99","126,0662","121,9781",,,,,,
"122","126,0614","121,9884",,,,,,
"122,01","126,0551","121,9985",,,,,,
"122,02","126,0551","122,0085",,,,,,
"122,03","126,0614","122,0185",,,,,,
"122,04","126,0678","122,0284",,,,,,
"122,05","126,0686","122,0383",,,,,,
"122,06","126,0614","122,0483",,,,,,
"122,07","126,0551","122,0582",,,,,,
"122,08","126,0575","122,0683",,,,,,
"122,09","126,071","122,0785",,,,,,
"122,1","126,0877","122,0885",,,,,,
"122,11","126,098","122,0984",,,,,,
"122,12","126,102","122,1083",,,,,,
"122,13","126,1012","122,1182",,,,,,
"122,14","126,1059","122,1281",,,,,,
"122,15","126,1147","122,1382",,,,,,
"122,16","126,1202","122,1483",,,,,,
"122,17","126,1202","122,1585",,,,,,
"122,18","126,1218","122,1687",,,,,,
"122,19","126,1306","122,1787",,,,,,
"122,2","126,1417","122,1884",,,,,,
"122,21","126,1473","122,1982",,,,,,
"122,22","126,1489","122,2082",,,,,,
"122,23","126,1489","122,2182",,,,,,
"122,24","126,1465","122,2282",,,,,,
"122,25","126,1425","122,2384",,,,,,
"122,26","126,1401","122,2486",,,,,,
"122,27","126,1425","122,2587",,,,,,
"122,28","126,1489","122,2686",,,,,,
"122,29","126,1552","122,2784",,,,,,
"122,3","126,1584","122,2883",,,,,,
"122,31","126,164","122,2982",,,,,,
"122,32","126,1671","122,3081",,,,,,
"122,33","126,1671","122,3182",,,,,,
"122,34","126,1663","122,3285",,,,,,
"122,35","126,1719","122,3386",,,,,,
"122,36","126,1878","122,3485",,,,,,
"122,37","126,2005","122,3584",,,,,,
"122,38","126,2021","122,3683",,,,,,
"122,39","126,1981","122,3783",,,,,,
"122,4","126,1989","122,3882",,,,,,
"122,41","126,2077","122,3983",,,,,,
"122,42","126,2164","122,4085",,,,,,
"122,43","126,2212","122,4187",,,,,,
"122,44","126,2236","122,4287",,,,,,
"122,45","126,2252","122,4384",,,,,,
"122,46","126,226","122,4482",,,,,,
"122,47","126,2275","122,4582",,,,,,
"122,48","126,2275","122,4682",,,,,,
"122,49","126,2291","122,4782",,,,,,
"122,5","126,2291","122,4884",,,,,,
"122,51","126,2275","122,4986",,,,,,
"122,52","126,2252","122,5086",,,,,,
"122,53","126,2275","122,5185",,,,,,
"122,54","126,2387","122,5284",,,,,,
"122,55","126,2506","122,5382",,,,,,
"122,56","126,2593","122,5481",,,,,,
"122,57","126,2641","122,5581",,,,,,
"122,58","126,2657","122,5682",,,,,,
"122,59","126,2633","122,5784",,,,,,
"122,6","126,2641","122,5886",,,,,,
"122,61","126,2681","122,5986",,,,,,
"122,62","126,272","122,6084",,,,,,
"122,63","126,272","122,6183",,,,,,
"122,64","126,272","122,6282",,,,,,
"122,65","126,2808","122,6382",,,,,,
"122,66","126,2991","122,6483",,,,,,
"122,67","126,3134","122,6586",,,,,,
"122,68","126,3173","122,6687",,,,,,
"122,69","126,315","122,6786",,,,,,
"122,7","126,311","122,6884",,,,,,
"122,71","126,3062","122,6982",,,,,,
"122,72","126,3054","122,7081",,,,,,
"122,73","126,3126","122,7181",,,,,,
"122,74","126,3221","122,728",,,,,,
"122,75","126,3269","122,7382",,,,,,
"122,76","126,3269","122,7484",,,,,,
"122,77","126,3269","122,7585",,,,,,
"122,78","126,3324","122,7685",,,,,,
"122,79","126,3396","122,7784",,,,,,
"122,8","126,3444","122,7882",,,,,,
"122,81","126,346","122,7982",,,,,,
"122,82","126,3491","122,8081",,,,,,
"122,83","126,3539","122,8183",,,,,,
"122,84","126,3555","122,8285",,,,,,
"122,85","126,3531","122,8386",,,,,,
"122,86","126,3491","122,8485",,,,,,
"122,87","126,3483","122,8584",,,,,,
"122,88","126,3515","122,8683",,,,,,
"122,89","126,3595","122,8783",,,,,,
"122,9","126,3626","122,8883",,,,,,
"122,91","126,3603","122,8983",,,,,,
"122,92","126,3571","122,9085",,,,,,
"122,93","126,3618","122,9187",,,,,,
"122,94","126,3754","122,9286",,,,,,
"122,95","126,3897","122,9384",,,,,,
"122,96","126,3936","122,9482",,,,,,
"122,97","126,3897","122,9582",,,,,,
"122,98","126,3913","122,9682",,,,,,
"122,99","126,4024","122,9782",,,,,,
"123","126,4143","122,9883",,,,,,
"123,01","126,423","122,9985",,,,,,
"123,02","126,4246","123,0086",,,,,,
"123,03","126,423","123,0186",,,,,,
"123,04","126,423","123,0285",,,,,,
"123,05","126,4278","123,0384",,,,,,
"123,06","126,4334","123,0483",,,,,,
"123,07","126,4334","123,0582",,,,,,
"123,08","126,4302","123,0683",,,,,,
"123,09","126,4302","123,0785",,,,,,
"123,1","126,4358","123,0886",,,,,,
"123,11","126,4469","123,0986",,,,,,
"123,12","126,4612","123,1084",,,,,,
"123,13","126,4699","123,1182",,,,,,
"123,14","126,466","123,1283",,,,,,
"123,15","126,458","123,1382",,,,,,
"123,16","126,454","123,1483",,,,,,
"123,17","126,4588","123,1585",,,,,,
"123,18","126,4683","123,1686",,,,,,
"123,19","126,4795","123,1786",,,,,,
"123,2","126,4858","123,1883",,,,,,
"123,21","126,4834","123,1981",,,,,,
"123,22","126,4763","123,2081",,,,,,
"123,23","126,4771","123,2181",,,,,,
"123,24","126,4882","123,2282",,,,,,
"123,25","126,4993","123,2384",,,,,,
"123,26","126,4993","123,2486",,,,,,
"123,27","126,4882","123,2586",,,,,,
"123,28","126,485","123,2685",,,,,,
"123,29","126,4969","123,2784",,,,,,
"123,3","126,5144","123,2883",,,,,,
"123,31","126,5232","123,2982",,,,,,
"123,32","126,5232","123,3081",,,,,,
"123,33","126,5216","123,3182",,,,,,
"123,34","126,5256","123,3285",,,,,,
"123,35","126,5375","123,3386",,,,,,
"123,36","126,5534","123,3485",,,,,,
"123,37","126,5645","123,3583",,,,,,
"123,38","126,5645","123,3682",,,,,,
"123,39","126,555","123,3781",,,,,,
"123,4","126,5478","123,3881",,,,,,
"123,41","126,5462","123,3982",,,,,,
"123,42","126,5526","123,4085",,,,,,
"123,43","126,5613","123,4187",,,,,,
"123,44","126,5685","123,4286",,,,,,
"123,45","126,5709","123,4384",,,,,,
"123,46","126,5709","123,4483",,,,,,
"123,47","126,5717","123,4582",,,,,,
"123,48","126,5756","123,4683",,,,,,
"123,49","126,5796","123,4782",,,,,,
"123,5","126,5828","123,4884",,,,,,
"123,51","126,5868","123,4986",,,,,,
"123,52","126,5955","123,5086",,,,,,
"123,53","126,6066","123,5185",,,,,,
"123,54","126,6138","123,5284",,,,,,
"123,55","126,6098","123,5384",,,,,,
"123,56","126,5995","123,5483",,,,,,
"123,57","126,5931","123,5582",,,,,,
"123,58","126,6003","123,5682",,,,,,
"123,59","126,6162","123,5785",,,,,,
"123,6","126,6289","123,5887",,,,,,
"123,61","126,6289","123,5986",,,,,,
"123,62","126,6209","123,6084",,,,,,
"123,63","126,6185","123,6182",,,,,,
"123,64","126,6241","123,6281",,,,,,
"123,65","126,6289","123,6382",,,,,,
"123,66","126,6265","123,6483",,,,,,
"123,67","126,6209","123,6586",,,,,,
"123,68","126,6201","123,6687",,,,,,
"123,69","126,6313","123,6787",,,,,,
"123,7","126,6448","123,6884",,,,,,
"123,71","126,6519","123,6982",,,,,,
"123,72","126,6535","123,7082",,,,,,
"123,73","126,6583","123,7181",,,,,,
"123,74","126,667","123,7281",,,,,,
"123,75","126,6781","123,7383",,,,,,
"123,76","126,6917","123,7485",,,,,,
"123,77","126,7028","123,7585",,,,,,
"123,78","126,7076","123,7685",,,,,,
"123,79","126,7028","123,7784",,,,,,
"123,8","126,6948","123,7882",,,,,,
"123,81","126,6925","123,7981",,,,,,
"123,82","126,694","123,8081",,,,,,
"123,83","126,6964","123,8183",,,,,,
"123,84","126,6988","123,8285",,,,,,
"123,85","126,7052","123,8385",,,,,,
"123,86","126,7123","123,8485",,,,,,
"123,87","126,7163","123,8584",,,,,,
"123,88","126,7163","123,8683",,,,,,
"123,89","126,7195","123,8783",,,,,,
"123,9","126,7242","123,8883",,,,,,
"123,91","126,7282","123,8983",,,,,,
"123,92","126,7306","123,9084",,,,,,
"123,93","126,737","123,9185",,,,,,
"123,94","126,7441","123,9285",,,,,,
"123,95","126,7481","123,9383",,,,,,
"123,96","126,7457","123,9482",,,,,,
"123,97","126,7417","123,9581",,,,,,
"123,98","126,7465","123,9681",,,,,,
"123,99","126,7544","123,9781",,,,,,
"124","126,7592","123,9884",,,,,,
"124,01","126,7624","123,9986",,,,,,
"124,02","126,768","124,0086",,,,,,
"124,03","126,7735","124,0185",,,,,,
"124,04","126,7791","124,0285",,,,,,
"124,05","126,787","124,0384",,,,,,
"124,06","126,7974","124,0482",,,,,,
"124,07","126,7982","124,0581",,,,,,
"124,08","126,7886","124,0683",,,,,,
"124,09","126,7791","124,0786",,,,,,
"124,1","126,7823","124,0886",,,,,,
"124,11","126,7982","124,0986",,,,,,
"124,12","126,8085","124,1085",,,,,,
"124,13","126,8037","124,1184",,,,,,
"124,14","126,791","124,1283",,,,,,
"124,15","126,7886","124,1383",,,,,,
"124,16","126,8005","124,1483",,,,,,
"124,17","126,8204","124,1585",,,,,,
"124,18","126,8363","124,1686",,,,,,
"124,19","126,8403","124,1786",,,,,,
"124,2","126,8339","124,1884",,,,,,
"124,21","126,8315","124,1982",,,,,,
"124,22","126,8427","124,2082",,,,,,
"124,23","126,8609","124,2182",,,,,,
"124,24","126,8721","124,2282",,,,,,
"124,25","126,8697","124,2384",,,,,,
"124,26","126,8601","124,2486",,,,,,
"124,27","126,8538","124,2586",,,,,,
"124,28","126,8586","124,2686",,,,,,
"124,29","126,8673","124,2784",,,,,,
"124,3","126,8745","124,2883",,,,,,
"124,31","126,8745","124,2982",,,,,,
"124,32","126,8689","124,3081",,,,,,
"124,33","126,8673","124,3183",,,,,,
"124,34","126,8768","124,3285",,,,,,
"124,35","126,8919","124,3386",,,,,,
"124,36","126,9078","124,3485",,,,,,
"124,37","126,919","124,3584",,,,,,
"124,38","126,9237","124,3682",,,,,,
"124,39","126,9253","124,3782",,,,,,
"124,4","126,9277","124,3881",,,,,,
"124,41","126,9325","124,3981",,,,,,
"124,42","126,9325","124,4084",,,,,,
"124,43","126,9253","124,4186",,,,,,
"124,44","126,9213","124,4286",,,,,,
"124,45","126,9301","124,4384",,,,,,
"124,46","126,9412","124,4482",,,,,,
"124,47","126,946","124,4581",,,,,,
"124,48","126,9436","124,4681",,,,,,
"124,49","126,942","124,4781",,,,,,
"124,5","126,9484","124,4883",,,,,,
"124,51","126,9611","124,4986",,,,,,
"124,52","126,9722","124,5087",,,,,,
"124,53","126,9746","124,5186",,,,,,
"124,54","126,9706","124,5285",,,,,,
"124,55","126,9682","124,5384",,,,,,
"124,56","126,9706","124,5482",,,,,,
"124,57","126,9754","124,5581",,,,,,
"124,58","126,9817","124,5682",,,,,,
"124,59","126,9857","124,5785",,,,,,
"124,6","126,9865","124,5886",,,,,,
"124,61","126,9889","124,5985",,,,,,
"124,62","126,9968","124,6084",,,,,,
"124,63","127,0048","124,6182",,,,,,
"124,64","127,0024","124,6282",,,,,,
"124,65","126,9952","124,6382",,,,,,
"124,66","126,9929","124,6483",,,,,,
"124,67","127,004","124,6586",,,,,,
"124,68","127,0247","124,6687",,,,,,
"124,69","127,0485","124,6787",,,,,,
"124,7","127,0564","124,6884",,,,,,
"124,71","127,0493","124,6982",,,,,,
"124,72","127,0397","124,7082",,,,,,
"124,73","127,0429","124,7182",,,,,,
"124,74","127,0564","124,7282",,,,,,
"124,75","127,0692","124,7384",,,,,,
"124,76","127,0731","124,7486",,,,,,
"124,77","127,0668","124,7587",,,,,,
"124,78","127,0564","124,7686",,,,,,
"124,79","127,0517","124,7785",,,,,,
"124,8","127,0564","124,7883",,,,,,
"124,81","127,0731","124,7982",,,,,,
"124,82","127,0874","124,808",,,,,,
"124,83","127,0922","124,8181",,,,,,
"124,84","127,0874","124,8284",,,,,,
"124,85","127,0827","124,8386",,,,,,
"124,86","127,0866","124,8485",,,,,,
"124,87","127,0922","124,8584",,,,,,
"124,88","127,0922","124,8682",,,,,,
"124,89","127,0914","124,8782",,,,,,
"124,9","127,0938","124,8882",,,,,,
"124,91","127,1025","124,8983",,,,,,
"124,92","127,1073","124,9085",,,,,,
"124,93","127,1145","124,9186",,,,,,
"124,94","127,1232","124,9286",,,,,,
"124,95","127,1272","124,9384",,,,,,
"124,96","127,1248","124,9482",,,,,,
"124,97","127,1232","124,9581",,,,,,
"124,98","127,1303","124,9682",,,,,,
"124,99","127,1415","124,9782",,,,,,
"125","127,1431","124,9884",,,,,,
"125,01","127,1319","124,9985",,,,,,
"125,02","127,1168","125,0086",,,,,,
"125,03","127,1137","125,0185",,,,,,
"125,04","127,1272","125,0283",,,,,,
"125,05","127,1431","125,0382",,,,,,
"125,06","127,1518","125,0482",,,,,,
"125,07","127,1526","125,0582",,,,,,
"125,08","127,1574","125,0683",,,,,,
"125,09","127,1653","125,0784",,,,,,
"125,1","127,1709","125,0885",,,,,,
"125,11","127,1796","125,0984",,,,,,
"125,12","127,1844","125,1083",,,,,,
"125,13","127,1812","125,1182",,,,,,
"125,14","127,1741","125,1282",,,,,,
"125,15","127,1741","125,1382",,,,,,
"125,16","127,1844","125,1483",,,,,,
"125,17","127,1995","125,1585",,,,,,
"125,18","127,2066","125,1687",,,,,,
"125,19","127,2066","125,1787",,,,,,
"125,2","127,2058","125,1885",,,,,,
"125,21","127,2082","125,1983",,,,,,
"125,22","127,2114","125,2081",,,,,,
"125,23","127,2146","125,2181",,,,,,
"125,24","127,217","125,2281",,,,,,
"125,25","127,2178","125,2383",,,,,,
"125,26","127,2194","125,2486",,,,,,
"125,27","127,2225","125,2586",,,,,,
"125,28","127,2281","125,2685",,,,,,
"125,29","127,2329","125,2784",,,,,,
"125,3","127,2376","125,2883",,,,,,
"125,31","127,2464","125,2983",,,,,,
"125,32","127,2551","125,3082",,,,,,
"125,33","127,2583","125,3182",,,,,,
"125,34","127,2535","125,3284",,,,,,
"125,35","127,2511","125,3386",,,,,,
"125,36","127,2559","125,3486",,,,,,
"125,37","127,2663","125,3584",,,,,,
"125,38","127,2718","125,3683",,,,,,
"125,39","127,2742","125,3783",,,,,,
"125,4","127,2774","125,3882",,,,,,
"125,41","127,2806","125,3983",,,,,,
"125,42","127,2877","125,4085",,,,,,
"125,43","127,2941","125,4186",,,,,,
"125,44","127,2988","125,4286",,,,,,
"125,45","127,302","125,4384",,,,,,
"125,46","127,3044","125,4482",,,,,,
"125,47","127,3115","125,4581",,,,,,
"125,48","127,3251","125,4681",,,,,,
"125,49","127,3362","125,4781",,,,,,
"125,5","127,3362","125,4884",,,,,,
"125,51","127,3322","125,4987",,,,,,
"125,52","127,337","125,5087",,,,,,
"125,53","127,3481","125,5185",,,,,,
"125,54","127,356","125,5284",,,,,,
"125,55","127,3537","125,5383",,,,,,
"125,56","127,3433","125,5483",,,,,,
"125,57","127,3346","125,5582",,,,,,
"125,58","127,3346","125,5683",,,,,,
"125,59","127,3449","125,5785",,,,,,
"125,6","127,3584","125,5886",,,,,,
"125,61","127,364","125,5986",,,,,,
"125,62","127,3592","125,6084",,,,,,
"125,63","127,3521","125,6182",,,,,,
"125,64","127,3584","125,6281",,,,,,
"125,65","127,3767","125,6381",,,,,,
"125,66","127,3926","125,6482",,,,,,
"125,67","127,3966","125,6584",,,,,,
"125,68","127,3926","125,6686",,,,,,
"125,69","127,3878","125,6786",,,,,,
"125,7","127,3855","125,6884",,,,,,
"125,71","127,3886","125,6982",,,,,,
"125,72","127,3926","125,7081",,,,,,
"125,73","127,3918","125,7181",,,,,,
"125,74","127,3918","125,7281",,,,,,
"125,75","127,395","125,7383",,,,,,
"125,76","127,4021","125,7486",,,,,,
"125,77","127,4109","125,7587",,,,,,
"125,78","127,4188","125,7685",,,,,,
"125,79","127,4244","125,7784",,,,,,
"125,8","127,43","125,7883",,,,,,
"125,81","127,4355","125,7983",,,,,,
"125,82","127,4459","125,8081",,,,,,
"125,83","127,4554","125,8182",,,,,,
"125,84","127,4625","125,8285",,,,,,
"125,85","127,4681","125,8386",,,,,,
"125,86","127,4713","125,8485",,,,,,
"125,87","127,4737","125,8584",,,,,,
"125,88","127,4737","125,8682",,,,,,
"125,89","127,4713","125,8782",,,,,,
"125,9","127,4705","125,8882",,,,,,
"125,91","127,4713","125,8982",,,,,,
"125,92","127,4761","125,9085",,,,,,
"125,93","127,4864","125,9188",,,,,,
"125,94","127,4951","125,9287",,,,,,
"125,95","127,4983","125,9384",,,,,,
"125,96","127,5007","125,9483",,,,,,
"125,97","127,5047","125,9582",,,,,,
"125,98","127,5086","125,9682",,,,,,
"125,99","127,5094","125,9782",,,,,,
"126","127,5094","125,9883",,,,,,
"126,01","127,5158","125,9985",,,,,,
"126,02","127,5229","126,0086",,,,,,
"126,03","127,5269","126,0186",,,,,,
"126,04","127,5253","126,0284",,,,,,
"126,05","127,5198","126,0383",,,,,,
"126,06","127,5142","126,0482",,,,,,
"126,07","127,5206","126,0581",,,,,,
"126,08","127,5357","126,0682",,,,,,
"126,09","127,5468","126,0784",,,,,,
"126,1","127,5492","126,0885",,,,,,
"126,11","127,5452","126,0985",,,,,,
"126,12","127,5452","126,1084",,,,,,
"126,13","127,5547","126,1182",,,,,,
"126,14","127,5651","126,1282",,,,,,
"126,15","127,5651","126,1382",,,,,,
