"1 _ 1",,,
"Время","Сила","Ход","Экст.1"
"сек","Н","мм","мм"
"19,3","50,74422","318,8618","104,1247"
"19,31","50,77044","319,0285","104,2671"
"19,32","50,79508","319,195","104,3142"
"19,33","50,79269","319,3619","104,3065"
"19,34","50,77998","319,5285","104,3065"
"19,35","50,76567","319,695","104,2913"
"19,36","50,75534","319,8618","104,3142"
"19,37","50,77044","320,0287","104,4261"
"19,38","50,79349","320,1951","104,4566"
"19,39","50,81495","320,3617","104,6003"
"19,4","50,84197","320,5285","104,6321"
"19,41","50,86024","320,695","104,6321"
"19,42","50,87376","320,8617","104,7897"
"19,43","50,89998","321,0286","104,8292"
"19,44","50,92542","321,1952","104,8292"
"19,45","50,95879","321,3618","104,8292"
"19,46","51,00568","321,5285","104,8292"
"19,47","51,04144","321,6952","104,9563"
"19,48","51,07085","321,8618","105,0034"
"19,49","51,09866","322,0285","105,0034"
"19,5","51,11615","322,195","105,1064"
"19,51","51,14079","322,3618","105,1381"
"19,52","51,17496","322,5285","105,147"
"19,53","51,1996","322,695","105,2729"
"19,54","51,23298","322,8618","105,3123"
"19,55","51,26715","323,0286","105,3123"
"19,56","51,27986","323,1951","105,3123"
"19,57","51,28701","323,3618","105,4637"
"19,58","51,29655","323,5287","105,6061"
"19,59","51,30291","323,6951","105,6302"
"19,6","51,31642","323,8617","105,6302"
"19,61","51,31404","324,0285","105,7879"
"19,62","51,2894","324,1951","105,8121"
"19,63","51,28463","324,3617","105,8197"
"19,64","51,30291","324,5285","105,8197"
"19,65","51,33629","324,6952","105,8197"
"19,66","51,39272","324,8618","105,8197"
"19,67","51,44835","325,0285","105,9621"
"19,68","51,4849","325,1951","105,9939"
"19,69","51,50477","325,3619","105,9939"
"19,7","51,5","325,5285","106,1363"
"19,71","51,49603","325,6951","106,177"
"19,72","51,52305","325,8619","106,177"
"19,73","51,56755","326,0286","106,3512"
"19,74","51,6216","326,1949","106,3906"
"19,75","51,67564","326,3618","106,4771"
"19,76","51,70186","326,5285","106,5013"
"19,77","51,7114","326,6951","106,5013"
"19,78","51,72014","326,8618","106,6755"
"19,79","51,71855","327,0286","106,7149"
"19,8","51,7265","327,195","106,7225"
"19,81","51,75114","327,3617","106,7225"
"19,82","51,77816","327,5285","106,7225"
"19,83","51,81074","327,6952","106,7225"
"19,84","51,84571","327,8618","106,8026"
"19,85","51,86637","328,0285","107,0086"
"19,86","51,88147","328,1951","107,0404"
"19,87","51,88624","328,3619","107,1752"
"19,88","51,88624","328,5285","107,2146"
"19,89","51,91088","328,6951","107,2146"
"19,9","51,9522","328,8619","107,2222"
"19,91","51,98956","329,0286","107,2146"
"19,92","52,03247","329,1951","107,2146"
"19,93","52,06426","329,3619","107,2222"
"19,94","52,07539","329,5286","107,3888"
"19,95","52,08572","329,695","107,4206"
"19,96","52,08651","329,8617","107,563"
"19,97","52,07539","330,0286","107,7449"
"19,98","52,07459","330,1951","107,7766"
"19,99","52,08015","330,3618","107,769"
"20","52,09684","330,5286","107,7766"
"20,01","52,13737","330,6951","107,7766"
"20,02","52,18665","330,8617","107,7843"
"20,03","52,23195","331,0285","107,9038"
"20,04","52,27963","331,1951","107,9432"
"20,05","52,30824","331,3618","108,0933"
"20,06","52,3146","331,5285","108,2598"
"20,07","52,31063","331,6952","108,3158"
"20,08","52,29552","331,8619","108,2993"
"20,09","52,28996","332,0285","108,2993"
"20,1","52,31301","332,195","108,3082"
"20,11","52,35751","332,3618","108,3082"
"20,12","52,42348","332,5285","108,4824"
"20,13","52,49977","332,6951","108,537"
"20,14","52,54905","332,8619","108,7112"
"20,15","52,57289","333,0286","108,743"
"20,16","52,58083","333,1949","108,7519"
"20,17","52,57607","333,3617","108,7519"
"20,18","52,58004","333,5287","108,846"
"20,19","52,6007","333,6951","108,8626"
"20,2","52,62057","333,8617","108,8778"
"20,21","52,63567","334,0285","108,8867"
"20,22","52,63805","334,1952","109,005"
"20,23","52,64044","334,3618","109,0291"
"20,24","52,67223","334,5285","109,0368"
"20,25","52,71991","334,6951","109,1715"
"20,26","52,74852","334,8618","109,2033"
"20,27","52,76203","335,0285","109,361"
"20,28","52,75726","335,1952","109,3928"
"20,29","52,73898","335,362","109,4017"
"20,3","52,72865","335,5285","109,5594"
"20,31","52,73263","335,6949","109,5988"
"20,32","52,7509","335,8618","109,5912"
"20,33","52,79144","336,0287","109,5912"
"20,34","52,83912","336,1951","109,5988"
"20,35","52,88839","336,3618","109,7018"
"20,36","52,94561","336,5286","109,7336"
"20,37","53,00443","336,6951","109,7336"
"20,38","53,05211","336,8617","109,8607"
"20,39","53,07674","337,0285","109,9002"
"20,4","53,07833","337,195","109,9078"
"20,41","53,07198","337,3617","110,0197"
"20,42","53,06562","337,5286","110,0744"
"20,43","53,06244","337,6953","110,0744"
"20,44","53,07038","337,8619","110,2333"
"20,45","53,09184","338,0285","110,2727"
"20,46","53,12125","338,1951","110,2727"
"20,47","53,14668","338,3619","110,3834"
"20,48","53,16337","338,5286","110,4151"
"20,49","53,1888","338,6952","110,4151"
"20,5","53,23331","338,8619","110,4151"
"20,51","53,27702","339,0285","110,4151"
"20,52","53,31199","339,195","110,5665"
"20,53","53,32311","339,3619","110,597"
"20,54","53,31278","339,5286","110,7877"
"20,55","53,3096","339,695","110,8513"
"20,56","53,31516","339,8617","110,8513"
"20,57","53,33424","340,0286","110,8513"
"20,58","53,37715","340,1951","110,9467"
"20,59","53,42404","340,3617","110,9784"
"20,6","53,45583","340,5285","110,9784"
"20,61","53,48762","340,6951","110,9784"
"20,62","53,51623","340,8618","111,0967"
"20,63","53,53848","341,0286","111,1209"
"20,64","53,56073","341,1952","111,2391"
"20,65","53,57504","341,3618","111,2633"
"20,66","53,59252","341,5284","111,2633"
"20,67","53,62193","341,695","111,2633"
"20,68","53,64736","341,8618","111,2709"
"20,69","53,67994","342,0285","111,2633"
"20,7","53,7316","342,195","111,3981"
"20,71","53,7769","342,3619","111,4451"
"20,72","53,79915","342,5286","111,6041"
"20,73","53,79756","342,695","111,6511"
"20,74","53,77452","342,8618","111,8101"
"20,75","53,75226","343,0286","111,8495"
"20,76","53,74511","343,195","111,8571"
"20,77","53,75068","343,3618","111,8571"
"20,78","53,78167","343,5286","111,8571"
"20,79","53,8373","343,6952","111,9919"
"20,8","53,89214","343,8617","112,0313"
"20,81","53,94061","344,0285","112,1419"
"20,82","53,97399","344,1951","112,1661"
"20,83","53,99545","344,3618","112,1737"
"20,84","54,02803","344,5285","112,1737"
"20,85","54,05585","344,6952","112,1508"
"20,86","54,07492","344,8619","112,3085"
"20,87","54,08923","345,0285","112,3479"
"20,88","54,08923","345,1951","112,4916"
"20,89","54,07492","345,3619","112,531"
"20,9","54,07492","345,5285","112,5463"
"20,91","54,08843","345,6951","112,6811"
"20,92","54,10751","345,8619","112,7205"
"20,93","54,13373","346,0287","112,8324"
"20,94","54,1536","346,1951","112,8629"
"20,95","54,16791","346,3617","112,8629"
"20,96","54,20129","346,5285","112,8629"
"20,97","54,23705","346,6951","112,9824"
"20,98","54,27122","346,8617","113,0066"
"20,99","54,30937","347,0286","113,1643"
"21","54,33559","347,1952","113,2037"
"21,01","54,35228","347,3617","113,2037"
"21,02","54,37453","347,5284","113,2037"
"21,03","54,39441","347,6951","113,2037"
"21,04","54,42302","347,8618","113,2037"
"21,05","54,45798","348,0285","113,3232"
"21,06","54,47785","348,1951","113,355"
"21,07","54,485","348,3619","113,5127"
"21,08","54,49931","348,5286","113,5686"
"21,09","54,52951","348,6951","113,5763"
"21,1","54,58752","348,8618","113,5686"
"21,11","54,65667","349,0285","113,5686"
"21,12","54,70276","349,195","113,7505"
"21,13","54,71627","349,3618","113,7911"
"21,14","54,70912","349,5286","113,7988"
"21,15","54,70037","349,6951","113,917"
"21,16","54,69799","349,8617","113,9488"
"21,17","54,69322","350,0286","114,0912"
"21,18","54,68845","350,195","114,123"
"21,19","54,68925","350,3617","114,123"
"21,2","54,69322","350,5284","114,123"
"21,21","54,71547","350,6951","114,123"
"21,22","54,77588","350,8618","114,123"
"21,23","54,86091","351,0285","114,2972"
"21,24","54,94674","351,1951","114,329"
"21,25","55,00714","351,3618","114,4485"
"21,26","55,02383","351,5284","114,4803"
"21,27","55,01668","351,6951","114,6151"
"21,28","55,00555","351,8619","114,6456"
"21,29","55,00714","352,0285","114,6304"
"21,3","55,02065","352,1949","114,6456"
"21,31","55,0278","352,3618","114,6456"
"21,32","55,02145","352,5286","114,7652"
"21,33","55,0135","352,6952","114,797"
"21,34","55,00555","352,8619","114,797"
"21,35","55,02383","353,0287","114,797"
"21,36","55,08582","353,1951","114,947"
"21,37","55,16688","353,3618","114,9788"
"21,38","55,24079","353,5286","114,9864"
"21,39","55,29245","353,6951","115,1301"
"21,4","55,31232","353,8617","115,2802"
"21,41","55,3147","354,0284","115,3043"
"21,42","55,31232","354,1951","115,3119"
"21,43","55,30198","354,3618","115,3119"
"21,44","55,29642","354,5285","115,4391"
"21,45","55,29245","354,6951","115,4696"
"21,46","55,29086","354,8618","115,462"
"21,47","55,31709","355,0286","115,4696"
"21,48","55,36954","355,1951","115,4785"
"21,49","55,42994","355,3619","115,5968"
"21,5","55,49669","355,5286","115,6527"
"21,51","55,55074","355,695","115,771"
"21,52","55,57935","355,8617","115,7951"
"21,53","55,59365","356,0286","115,8028"
"21,54","55,60001","356,195","115,8028"
"21,55","55,62067","356,3617","115,6756"
"21,56","55,67948","356,5285","115,771"
"21,57","55,75021","356,6951","115,8104"
"21,58","55,79789","356,8617","115,9617"
"21,59","55,81776","357,0285","116,1677"
"21,6","55,79789","357,195","116,1995"
"21,61","55,75259","357,3617","116,1995"
"21,62","55,70968","357,5285","116,3419"
"21,63","55,68584","357,6952","116,3661"
"21,64","55,69855","357,8619","116,3737"
"21,65","55,73432","358,0285","116,3737"
"21,66","55,7669","358,1951","116,3661"
"21,67","55,80187","358,3619","116,3661"
"21,68","55,84558","358,5286","116,492"
"21,69","55,89724","358,6951","116,6509"
"21,7","55,95763","358,8618","116,6979"
"21,71","56,00055","359,0286","116,8404"
"21,72","56,0085","359,195","116,7221"
"21,73","55,9934","359,3618","116,6903"
"21,74","55,96876","359,5286","116,8493"
"21,75","55,95446","359,6951","116,8811"
"21,76","55,98148","359,8617","117,0311"
"21,77","56,03313","360,0286","117,0629"
"21,78","56,07367","360,1952","117,2129"
"21,79","56,09195","360,3618","117,2523"
"21,8","56,09035","360,5285","117,2447"
"21,81","56,08956","360,6952","117,2447"
"21,82","56,11261","360,8618","117,2613"
"21,83","56,16426","361,0285","117,4037"
"21,84","56,22943","361,1951","117,4431"
"21,85","56,28665","361,3618","117,4355"
"21,86","56,31844","361,5284","117,6097"
"21,87","56,32718","361,695","117,7597"
"21,88","56,3248","361,8619","117,7915"
"21,89","56,32162","362,0285","117,7839"
"21,9","56,3391","362,195","117,7991"
"21,91","56,38202","362,3618","117,7991"
"21,92","56,43129","362,5287","117,9263"
"21,93","56,47182","362,6951","117,9581"
"21,94","56,50043","362,8618","117,9581"
"21,95","56,51474","363,0286","117,9504"
"21,96","56,52745","363,1951","118,0534"
"21,97","56,54733","363,3618","118,0763"
"21,98","56,58309","363,5286","118,0852"
"21,99","56,63157","363,6953","118,2276"
"22","56,66892","363,8618","118,2671"
"22,01","56,68719","364,0285","118,4336"
"22,02","56,70309","364,1951","118,4883"
"22,03","56,7166","364,3619","118,4883"
"22,04","56,72693","364,5285","118,6714"
"22,05","56,74283","364,6951","118,7032"
"22,06","56,75475","364,8618","118,7108"
"22,07","56,75952","365,0286","118,7108"
"22,08","56,77462","365,1951","118,7108"
"22,09","56,79051","365,3619","118,838"
"22,1","56,8223","365,5286","118,8698"
"22,11","56,87714","365,695","118,838"
"22,12","56,91846","365,8617","118,8698"
"22,13","56,93913","366,0286","118,9804"
"22,14","56,96694","366,1951","119,0122"
"22,15","56,99714","366,3618","119,0122"
"22,16","57,02655","366,5286","119,1305"
"22,17","57,04403","366,6952","119,1699"
"22,18","57,04165","366,8618","119,1788"
"22,19","57,03926","367,0285","119,3288"
"22,2","57,05118","367,1951","119,3682"
"22,21","57,07264","367,3617","119,3759"
"22,22","57,10681","367,5284","119,4636"
"22,23","57,14973","367,6951","119,4954"
"22,24","57,19026","367,8619","119,4878"
"22,25","57,23079","368,0285","119,4878"
"22,26","57,26178","368,195","119,6302"
"22,27","57,27768","368,3618","119,662"
"22,28","57,3047","368,5286","119,6696"
"22,29","57,34046","368,6951","119,6696"
"22,3","57,37146","368,8618","119,8438"
"22,31","57,38815","369,0286","119,8756"
"22,32","57,38338","369,195","120,0574"
"22,33","57,37225","369,3618","120,0892"
"22,34","57,38338","369,5285","120,1057"
"22,35","57,41437","369,695","120,1057"
"22,36","57,46126","369,8617","120,2316"
"22,37","57,51292","370,0286","120,271"
"22,38","57,55107","370,1952","120,2799"
"22,39","57,58126","370,3618","120,2799"
"22,4","57,60511","370,5285","120,3906"
"22,41","57,61623","370,6951","120,4147"
"22,42","57,63451","370,8618","120,4224"
"22,43","57,67107","371,0286","120,4224"
"22,44","57,71319","371,1951","120,6118"
"22,45","57,74895","371,3619","120,6436"
"22,46","57,76485","371,5285","120,6525"
"22,47","57,76644","371,695","120,8102"
"22,48","57,772","371,8618","120,8496"
"22,49","57,78074","372,0286","120,9691"
"22,5","57,80061","372,1949","120,992"
"22,51","57,84273","372,3618","120,992"
"22,52","57,88644","372,5287","120,992"
"22,53","57,93095","372,6952","120,9844"
"22,54","57,97307","372,8618","121,2145"
"22,55","58,00327","373,0286","121,2463"
"22,56","58,03267","373,1951","121,3417"
"22,57","58,05731","373,3618","121,3646"
"22,58","58,06605","373,5286","121,3735"
"22,59","58,06844","373,6953","121,3735"
"22,6","58,06367","373,8618","121,5235"
"22,61","58,0589","374,0285","121,5477"
"22,62","58,08353","374,1951","121,563"
"22,63","58,12009","374,3619","121,6977"
"22,64","58,15983","374,5285","121,7372"
"22,65","58,20195","374,695","121,8719"
"22,66","58,21626","374,8618","121,9114"
"22,67","58,2099","375,0286","122,0538"
"22,68","58,21864","375,195","122,0856"
"22,69","58,23215","375,3618","122,0856"
"22,7","58,24963","375,5286","122,0779"
"22,71","58,27665","375,695","122,0856"
"22,72","58,2997","375,8617","122,0856"
"22,73","58,32672","376,0286","122,0945"
"22,74","58,36805","376,1951","122,1975"
"22,75","58,40222","376,3617","122,2127"
"22,76","58,4356","376,5285","122,3946"
"22,77","58,46818","376,6951","122,4264"
"22,78","58,48169","376,8617","122,4264"
"22,79","58,49202","377,0285","122,4264"
"22,8","58,51666","377,1951","122,5777"
"22,81","58,56435","377,3618","122,6171"
"22,82","58,6311","377,5285","122,6171"
"22,83","58,68514","377,6951","122,7671"
"22,84","58,70263","377,8619","122,8065"
"22,85","58,70501","378,0285","122,949"
"22,86","58,70501","378,195","122,9808"
"22,87","58,70342","378,3619","122,9897"
"22,88","58,71852","378,5286","122,9808"
"22,89","58,7527","378,6951","122,9897"
"22,9","58,79323","378,8618","123,0927"
"22,91","58,82184","379,0286","123,1155"
"22,92","58,8274","379,1951","123,1155"
"22,93","58,82899","379,3618","123,2821"
"22,94","58,83853","379,5286","123,3139"
"22,95","58,86237","379,6951","123,3063"
"22,96","58,90052","379,8617","123,4411"
"22,97","58,94105","380,0286","123,4411"
"22,98","58,97522","380,1952","123,4563"
"22,99","59,00224","380,3618","123,4563"
"23","59,01337","380,5285","123,4652"
"23,01","59,02052","380,6952","123,5911"
"23,02","59,04675","380,8619","123,6229"
"23,03","59,07774","381,0286","123,6305"
"23,04","59,09681","381,1951","123,7742"
"23,05","59,11668","381,3618","123,7971"
"23,06","59,13496","381,5285","123,8047"
"23,07","59,15244","381,695","123,956"
"23,08","59,1747","381,8618","124,0031"
"23,09","59,19933","382,0286","124,0031"
"23,1","59,23033","382,195","124,1137"
"23,11","59,2653","382,3617","124,1379"
"23,12","59,28993","382,5286","124,2574"
"23,13","59,30026","382,6951","124,2803"
"23,14","59,31139","382,8617","124,2892"
"23,15","59,34318","383,0285","124,2892"
"23,16","59,40199","383,1951","124,2892"
"23,17","59,47113","383,3618","124,4074"
"23,18","59,52676","383,5286","124,4316"
"23,19","59,55219","383,6952","124,4151"
"23,2","59,54345","383,8618","124,5982"
"23,21","59,51564","384,0284","124,6452"
"23,22","59,49815","384,1951","124,6376"
"23,23","59,49815","384,3619","124,7877"
"23,24","59,51564","384,5285","124,8118"
"23,25","59,54822","384,695","124,8118"
"23,26","59,5808","384,8618","124,8194"
"23,27","59,60544","385,0286","124,9466"
"23,28","59,63087","385,195","124,9784"
"23,29","59,64915","385,3617","124,9695"
"23,3","59,67061","385,5285","125,1602"
"23,31","59,71114","385,695","125,192"
"23,32","59,75644","385,8617","125,1844"
"23,33","59,79697","386,0286","125,192"
"23,34","59,83273","386,1951","125,3103"
"23,35","59,85975","386,3617","125,3344"
"23,36","59,89075","386,5285","125,3344"
"23,37","59,92969","386,6952","125,3344"
"23,38","59,95194","386,8618","125,5086"
"23,39","59,95671","387,0285","125,5404"
"23,4","59,96068","387,1951","125,548"
"23,41","59,97181","387,3619","125,6828"
"23,42","59,99724","387,5285","125,7223"
"23,43","60,03221","387,6951","125,7223"
"23,44","60,06241","387,8619","125,7935"
"23,45","60,09579","388,0285","125,81"
"23,46","60,13076","388,195","125,81"
"23,47","60,15619","388,3618","126,0084"
"23,48","60,18321","388,5287","126,0401"
"23,49","60,20705","388,6951","126,0401"
"23,5","60,22136","388,8617","126,1584"
"23,51","60,23486","389,0285","126,1902"
"23,52","60,24202","389,195","126,3491"
"23,53","60,24758","389,3618","126,3796"
"23,54","60,25871","389,5285","126,3885"
"23,55","60,26665","389,6951","126,3796"
"23,56","60,27778","389,8617","126,3796"
"23,57","60,30877","390,0285","126,5551"
"23,58","60,35407","390,1952","126,578"
"23,59","60,40335","390,3619","126,578"
"23,6","60,44865","390,5285","126,5869"
"23,61","60,48441","390,6951","126,6734"
"23,62","60,50666","390,8618","126,7204"
"23,63","60,5154","391,0285","126,9035"
"23,64","60,50825","391,195","126,943"
"23,65","60,49792","391,3618","126,943"
"23,66","60,50348","391,5285","127,0612"
"23,67","60,5313","391,695","127,093"
"23,68","60,56865","391,8618","127,093"
"23,69","60,61236","392,0286","127,093"
"23,7","60,66163","392,195","127,093"
