1 _ 1			1 _ 3			1 _ 2			1 _ 4			1 _ 5			1 _ 6			1 _ 7			1 _ 8			1 _ 9			1 _ 10			1 _ 11			1 _ 12			1 _ 13			1 _ 14			1 _ 15		
Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход	Время	Сила	Ход
сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм	сек	Н	мм
14.86	3.430049	0.2476333	14.86	53.94856	0.6728333	14.86	86.96954	1.485667	14.86	73.64352	0.9797333	14.86	88.03606	1.4857	14.86	82.09626	1.125667	14.86	89.70419	1.302433	14.86	91.32227	1.265567	14.86	81.28564	1.2389	14.86	60.72521	0.9589667	14.86	93.62539	1.2207				14.86	45.27887	0.7429	14.86	33.17356	0.6495667	14.86	36.94375	0.7429
14.87	3.424485	0.2477667	14.87	54.06221	0.6738334	14.87	86.96318	1.4867	14.87	73.78022	0.9807333	14.87	88.02732	1.486733	14.87	82.21308	1.126667	14.87	89.66764	1.303433	14.87	91.27299	1.266567	14.87	82.1503	1.2399	14.87	60.81184	0.9599667	14.87	93.77161	1.221667				14.87	45.34165	0.7434	14.87	33.1982	0.6500667	14.87	36.98428	0.7434
14.88	3.42687	0.2479333	14.88	54.17506	0.6748334	14.88	86.9584	1.4877	14.88	73.90738	0.9817333	14.88	88.02255	1.487733	14.88	82.32117	1.127633	14.88	89.62473	1.304433	14.88	91.21418	1.2676	14.88	83.10715	1.2409	14.88	60.89687	0.961	14.88	93.9099	1.222667				14.88	45.39808	0.7438667	14.88	33.22522	0.6505333	14.88	37.01846	0.7439
14.89	3.430049	0.2481	14.89	54.28473	0.6758667	14.89	86.95205	1.4887	14.89	74.02499	0.9827334	14.89	88.01619	1.4887	14.89	82.42369	1.128633	14.89	89.57625	1.3054	14.89	91.14981	1.268567	14.89	84.09182	1.2419	14.89	60.97635	0.9620333	14.89	94.0458	1.223633				14.89	45.44973	0.7444	14.89	33.25383	0.6510333	14.89	37.04945	0.7444
14.9	3.430843	0.2482667	14.9	54.39202	0.6768333	14.9	86.94728	1.489667	14.9	74.1458	0.9837	14.9	88.00507	1.489667	14.9	82.52462	1.129667	14.9	89.5373	1.3064	14.9	91.08464	1.2696	14.9	84.89847	1.242933	14.9	61.05025	0.9630333	14.9	94.18408	1.224667				14.9	45.50298	0.7449334	14.9	33.28323	0.6515334	14.9	37.07886	0.7448667
14.91	3.430843	0.2484333	14.91	54.49613	0.6778333	14.91	86.9449	1.490667	14.91	74.27851	0.9847333	14.91	87.98599	1.490733	14.91	82.62872	1.1307	14.91	89.50631	1.307367	14.91	91.02583	1.2706	14.91	85.30696	1.243967	14.91	61.11701	0.964	14.91	94.32316	1.2257				14.91	45.55543	0.7454	14.91	33.30787	0.6520333	14.91	37.11224	0.7453667
14.92	3.430843	0.2486	14.92	54.60501	0.6788334	14.92	86.94093	1.491667	14.92	74.42633	0.9857333	14.92	87.96692	1.4917	14.92	82.73443	1.1317	14.92	89.46975	1.308367	14.92	90.97179	1.271633	14.92	85.28868	1.244933	14.92	61.18536	0.9650334	14.92	94.46462	1.2267				14.92	45.60471	0.7458667	14.92	33.32853	0.6525334	14.92	37.14561	0.7458333
14.93	3.42687	0.2487667	14.93	54.71547	0.6798	14.93	86.93774	1.4927	14.93	74.57654	0.9867333	14.93	87.95738	1.4927	14.93	82.83933	1.132767	14.93	89.41888	1.309367	14.93	90.91775	1.272633	14.93	85.11543	1.245933	14.93	61.26563	0.9660667	14.93	94.60687	1.2277				14.93	45.64683	0.7463667	14.93	33.35317	0.6530333	14.93	37.1774	0.7463334
14.94	3.422101	0.2489333	14.94	54.82276	0.6807667	14.94	86.93616	1.493733	14.94	74.72436	0.9877334	14.94	87.9558	1.493733	14.94	82.93867	1.133767	14.94	89.36644	1.3104	14.94	90.86371	1.273633	14.94	85.09715	1.2469	14.94	61.34828	0.9670333	14.94	94.75708	1.2287				14.94	45.68259	0.7468333	14.94	33.37939	0.6535667	14.94	37.21078	0.7468333
14.95	3.422101	0.2491	14.95	54.92369	0.6817667	14.95	86.93854	1.494733	14.95	74.87059	0.9887334	14.95	87.95103	1.494733	14.95	83.04358	1.134733	14.95	89.32511	1.311433	14.95	90.81522	1.2746	14.95	85.2259	1.247933	14.95	61.43014	0.9680334	14.95	94.91364	1.229733				14.95	45.72074	0.7473333	14.95	33.40165	0.6540667	14.95	37.24496	0.7473333
14.96	3.428459	0.2492667	14.96	55.02701	0.6827667	14.96	86.94093	1.4957	14.96	75.01284	0.9897333	14.96	87.93672	1.4957	14.96	83.15405	1.1357	14.96	89.29253	1.312467	14.96	90.7747	1.275567	14.96	85.07491	1.2489	14.96	61.51438	0.9690334	14.96	95.07338	1.230733				14.96	45.76365	0.7478334	14.96	33.41993	0.6546	14.96	37.28151	0.7478334
14.97	3.433228	0.2494333	14.97	55.13906	0.6837667	14.97	86.94093	1.496667	14.97	75.14477	0.9906667	14.97	87.92162	1.4967	14.97	83.26849	1.1367	14.97	89.25915	1.313467	14.97	90.72939	1.276567	14.97	84.03143	1.2499	14.97	61.59067	0.9700333	14.97	95.23312	1.2317				14.97	45.80816	0.7483667	14.97	33.44218	0.6551	14.97	37.31887	0.7483333
14.98	3.433228	0.2495667	14.98	55.2543	0.6847667	14.98	86.94093	1.497667	14.98	75.26318	0.9916667	14.98	87.91685	1.4977	14.98	83.38213	1.1377	14.98	89.22179	1.314467	14.98	90.67138	1.277533	14.98	81.82923	1.250867	14.98	61.65664	0.971	14.98	95.39207	1.232667				14.98	45.84472	0.7488334	14.98	33.46761	0.6555667	14.98	37.35781	0.7488334
14.99	3.428459	0.2497333	14.99	55.37033	0.6857667	14.99	86.94251	1.498667	14.99	75.3808	0.9926667	14.99	87.91049	1.4987	14.99	83.48862	1.1387	14.99	89.18524	1.315433	14.99	90.61018	1.278533	14.99	78.88715	1.251833	14.99	61.72816	0.9720333	14.99	95.54625	1.233667				14.99	45.87809	0.7493	14.99	33.48986	0.6560667	14.99	37.39913	0.7493333
15	3.422101	0.2499	15	55.47921	0.6868	15	86.94331	1.499667	15	75.50796	0.9936666	15	87.90096	1.499667	15	83.58955	1.1397	15	89.14471	1.316433	15	90.55614	1.2795	15	75.8791	1.252833	15	61.81399	0.973	15	95.69327	1.234633				15	45.9075	0.7498333	15	33.50735	0.6566	15	37.43172	0.7498
15.01	3.417333	0.2500333	15.01	55.5865	0.6877667	15.01	86.9449	1.500667	15.01	75.64227	0.9947	15.01	87.88983	1.500667	15.01	83.68413	1.140667	15.01	89.09782	1.3174	15.01	90.51005	1.280533	15.01	73.21437	1.253833	15.01	61.903	0.974	15.01	95.83791	1.235633				15.01	45.9369	0.7503667	15.01	33.52483	0.6570667	15.01	37.45635	0.7503
15.02	3.416538	0.2502333	15.02	55.6922	0.6887667	15.02	86.94331	1.501633	15.02	75.78055	0.9957	15.02	87.8795	1.501667	15.02	83.77393	1.141667	15.02	89.0549	1.318367	15.02	90.46475	1.281533	15.02	71.22914	1.254867	15.02	61.98009	0.975	15.02	95.98176	1.2366				15.02	45.97187	0.7508667	15.02	33.54788	0.6575667	15.02	37.48099	0.7508333
15.03	3.421307	0.2504	15.03	55.80187	0.6897666	15.03	86.93854	1.502633	15.03	75.91724	0.9967	15.03	87.8652	1.5027	15.03	83.85658	1.142667	15.03	89.02391	1.319367	15.03	90.41548	1.282533	15.03	70.38116	1.255933	15.03	62.05161	0.976	15.03	96.12402	1.2376				15.03	46.00843	0.7513334	15.03	33.57331	0.6580333	15.03	37.50722	0.7513
15.04	3.426075	0.2506	15.04	55.90995	0.6907667	15.04	86.93457	1.503633	15.04	76.04917	0.9976667	15.04	87.8501	1.503633	15.04	83.93288	1.143633	15.04	88.99927	1.320333	15.04	90.36541	1.2836	15.04	70.80555	1.256967	15.04	62.12711	0.977	15.04	96.25991	1.2386				15.04	46.04419	0.7518	15.04	33.59954	0.6585333	15.04	37.53265	0.7517667
15.05	3.423691	0.2507667	15.05	56.01485	0.6917667	15.05	86.93218	1.504633	15.05	76.18825	0.9986667	15.05	87.83897	1.504633	15.05	84.0052	1.144633	15.05	88.97384	1.321333	15.05	90.31614	1.284633	15.05	72.10334	1.258	15.05	62.20658	0.978	15.05	96.38866	1.2396				15.05	46.06962	0.7523	15.05	33.62179	0.659	15.05	37.56126	0.7522666
15.06	3.417333	0.2509333	15.06	56.11817	0.6927667	15.06	86.92979	1.505667	15.06	76.34163	0.9996334	15.06	87.82705	1.505667	15.06	84.08467	1.1457	15.06	88.94285	1.322367	15.06	90.26925	1.285667	15.06	73.80962	1.258967	15.06	62.29083	0.979	15.06	96.51582	1.2406				15.06	46.08949	0.7528	15.06	33.64245	0.6595	15.06	37.59464	0.7528
15.07	3.416538	0.2511	15.07	56.22466	0.6937667	15.07	86.92741	1.506667	15.07	76.50773	1.000667	15.07	87.80877	1.5067	15.07	84.16891	1.146733	15.07	88.91582	1.323367	15.07	90.21838	1.286667	15.07	75.72333	1.259967	15.07	62.37428	0.9799667	15.07	96.64694	1.241633				15.07	46.10777	0.7533	15.07	33.66709	0.66	15.07	37.62881	0.7533
15.08	3.424485	0.2512667	15.08	56.33831	0.6947667	15.08	86.92979	1.5077	15.08	76.6778	1.0017	15.08	87.79128	1.507733	15.08	84.26428	1.1477	15.08	88.89357	1.324367	15.08	90.16116	1.287633	15.08	77.71969	1.2609	15.08	62.45931	0.9809667	15.08	96.78761	1.242667				15.08	46.12923	0.7538334	15.08	33.69093	0.6605334	15.08	37.66537	0.7538
15.09	3.432433	0.2514333	15.09	56.45354	0.6957667	15.09	86.93457	1.508733	15.09	76.84787	1.0027	15.09	87.78175	1.508767	15.09	84.36362	1.1487	15.09	88.87291	1.325367	15.09	90.09441	1.2886	15.09	79.61194	1.261867	15.09	62.54514	0.9819667	15.09	96.93146	1.2437				15.09	46.15228	0.7543667	15.09	33.70921	0.6610667	15.09	37.7051	0.7543
15.1	3.435612	0.2516	15.1	56.56322	0.6967334	15.1	86.93774	1.509767	15.1	77.01715	1.0037	15.1	87.77618	1.509767	15.1	84.46535	1.149667	15.1	88.84351	1.3264	15.1	90.02686	1.289567	15.1	81.27451	1.262867	15.1	62.63097	0.9829667	15.1	97.07769	1.244667				15.1	46.17612	0.7548667	15.1	33.72749	0.6615667	15.1	37.74166	0.7548333
15.11	3.435612	0.2517667	15.11	56.66574	0.6977667	15.11	86.93774	1.5107	15.11	77.18802	1.004667	15.11	87.773	1.510733	15.11	84.56628	1.150667	15.11	88.80615	1.3274	15.11	89.96487	1.2906	15.11	82.6637	1.2639	15.11	62.71283	0.9839666	15.11	97.22789	1.245667				15.11	46.19757	0.7553334	15.11	33.75212	0.6620667	15.11	37.77663	0.7553667
15.12	3.433228	0.2519333	15.12	56.76746	0.6987666	15.12	86.94093	1.5117	15.12	77.36285	1.005667	15.12	87.76188	1.511733	15.12	84.66164	1.151633	15.12	88.77277	1.3284	15.12	89.91718	1.291567	15.12	83.75803	1.264933	15.12	62.78912	0.9849667	15.12	97.38048	1.246667				15.12	46.2238	0.7558666	15.12	33.78391	0.6625333	15.12	37.81557	0.7559
15.13	3.426075	0.2521	15.13	56.87316	0.6998	15.13	86.94331	1.512733	15.13	77.54008	1.006667	15.13	87.74837	1.512733	15.13	84.74986	1.152633	15.13	88.74734	1.3294	15.13	89.88062	1.292567	15.13	84.55912	1.265967	15.13	62.87019	0.9859667	15.13	97.5283	1.247633				15.13	46.24605	0.7564	15.13	33.81968	0.663	15.13	37.86166	0.7564
15.14	3.421307	0.2522667	15.14	56.98283	0.7008667	15.14	86.94093	1.513733	15.14	77.71015	1.0077	15.14	87.73327	1.5137	15.14	84.83489	1.153633	15.14	88.71873	1.330367	15.14	89.85043	1.293567	15.14	85.07808	1.266967	15.14	62.95602	0.987	15.14	97.66737	1.248633				15.14	46.26433	0.7569333	15.14	33.85305	0.6635	15.14	37.90935	0.7569
15.15	3.421307	0.2524	15.15	57.09251	0.7019	15.15	86.93774	1.5147	15.15	77.87386	1.0087	15.15	87.72134	1.514667	15.15	84.9247	1.154633	15.15	88.68217	1.331367	15.15	89.81625	1.294567	15.15	85.32683	1.267933	15.15	63.03708	0.988	15.15	97.80328	1.2496				15.15	46.28658	0.7574667	15.15	33.88166	0.6640334	15.15	37.95465	0.7574334
15.16	3.422101	0.2525667	15.16	57.20298	0.7029	15.16	86.93457	1.5157	15.16	78.03519	1.009733	15.16	87.70784	1.515633	15.16	85.02404	1.155633	15.16	88.64403	1.332333	15.16	89.76618	1.2956	15.16	85.38008	1.268933	15.16	63.10781	0.989	15.16	97.94156	1.250567				15.16	46.31599	0.7579333	15.16	33.9071	0.6645333	15.16	37.99677	0.7579
15.17	3.421307	0.2527333	15.17	57.31265	0.7039	15.17	86.93377	1.5167	15.17	78.19494	1.010767	15.17	87.6991	1.516667	15.17	85.1353	1.156633	15.17	88.61224	1.333267	15.17	89.70896	1.296633	15.17	85.37849	1.269933	15.17	63.17298	0.9899667	15.17	98.07666	1.251567				15.17	46.35175	0.7584333	15.17	33.9365	0.6650333	15.17	38.0373	0.7583667
15.18	3.418922	0.2529333	15.18	57.42471	0.7048333	15.18	86.93139	1.5177	15.18	78.35468	1.011767	15.18	87.69273	1.517667	15.18	85.24815	1.157633	15.18	88.58443	1.3343	15.18	89.66128	1.297633	15.18	85.36021	1.270933	15.18	63.24132	0.9909667	15.18	98.21097	1.252567				15.18	46.38036	0.7589	15.18	33.96829	0.6655334	15.18	38.08022	0.7588333
15.19	3.419717	0.2531	15.19	57.53517	0.7058333	15.19	86.93457	1.518667	15.19	78.51839	1.012767	15.19	87.68559	1.518667	15.19	85.35783	1.158633	15.19	88.55899	1.3353	15.19	89.62552	1.2987	15.19	85.15676	1.271967	15.19	63.31205	0.9919667	15.19	98.34846	1.2536				15.19	46.39705	0.7594333	15.19	34.00326	0.6660333	15.19	38.12472	0.7593333
15.2	3.421307	0.2532667	15.2	57.64723	0.7068334	15.2	86.9449	1.519667	15.2	78.68449	1.013733	15.2	87.67207	1.519667	15.2	85.46352	1.159667	15.2	88.54071	1.3363	15.2	89.58975	1.299667	15.2	84.58376	1.272967	15.2	63.38199	0.9929333	15.2	98.4923	1.2546				15.2	46.40818	0.7599334	15.2	34.03107	0.6665334	15.2	38.16525	0.7598667
15.21	3.417333	0.2534	15.21	57.76167	0.7078333	15.21	86.95444	1.5207	15.21	78.849	1.0147	15.21	87.65856	1.5207	15.21	85.57399	1.1607	15.21	88.52561	1.3373	15.21	89.54922	1.300667	15.21	83.67062	1.273967	15.21	63.44954	0.9939667	15.21	98.64728	1.255667				15.21	46.42089	0.7603667	15.21	34.05333	0.6670333	15.21	38.19466	0.7603667
15.22	3.414949	0.2535667	15.22	57.8777	0.7088	15.22	86.96079	1.5217	15.22	79.00159	1.015667	15.22	87.64585	1.5217	15.22	85.6932	1.1617	15.22	88.50733	1.338333	15.22	89.50471	1.301667	15.22	82.53416	1.274933	15.22	63.52107	0.995	15.22	98.80861	1.256667				15.22	46.43281	0.7608667	15.22	34.07081	0.6675667	15.22	38.2185	0.7608667
15.23	3.418922	0.2537333	15.23	57.99532	0.7098333	15.23	86.96318	1.5227	15.23	79.13748	1.016667	15.23	87.63711	1.5227	15.23	85.81638	1.1627	15.23	88.47793	1.339367	15.23	89.45942	1.302667	15.23	81.18311	1.2759	15.23	63.59339	0.9960334	15.23	98.96835	1.2577				15.23	46.43996	0.7613333	15.23	34.08909	0.6681	15.23	38.24313	0.7613333
15.24	3.42687	0.2539	15.24	58.11374	0.7108	15.24	86.96318	1.523667	15.24	79.26146	1.017667	15.24	87.62995	1.5237	15.24	85.93241	1.1637	15.24	88.44694	1.3404	15.24	89.41253	1.303667	15.24	79.71526	1.2769	15.24	63.66809	0.997	15.24	99.12014	1.258733				15.24	46.44632	0.7618667	15.24	34.11293	0.6686	15.24	38.27493	0.7618667
15.25	3.435612	0.2540667	15.25	58.23453	0.7118	15.25	86.95921	1.524667	15.25	79.37988	1.018667	15.25	87.6228	1.5247	15.25	86.04208	1.164667	15.25	88.42468	1.341433	15.25	89.36961	1.304667	15.25	78.5772	1.2779	15.25	63.74598	0.998	15.25	99.2624	1.259733				15.25	46.45507	0.7623667	15.25	34.13995	0.6691334	15.25	38.31546	0.7623667
15.26	3.437996	0.2542333	15.26	58.35931	0.7128	15.26	86.95126	1.525667	15.26	79.49194	1.019667	15.26	87.61247	1.525667	15.26	86.14858	1.165633	15.26	88.4064	1.342433	15.26	89.33305	1.305633	15.26	78.34832	1.278867	15.26	63.82386	0.999	15.26	99.40068	1.2607				15.26	46.47096	0.7628667	15.26	34.16936	0.6696	15.26	38.36076	0.7628667
15.27	3.435612	0.2544333	15.27	58.49361	0.7138333	15.27	86.94331	1.526667	15.27	79.6024	1.0207	15.27	87.60055	1.526667	15.27	86.25666	1.1666	15.27	88.38177	1.3434	15.27	89.29571	1.3066	15.27	79.22729	1.279867	15.27	63.89618	0.9999334	15.27	99.53817	1.261667				15.27	46.4948	0.7633667	15.27	34.19876	0.6700667	15.27	38.41241	0.7633333
15.28	3.432433	0.2546	15.28	58.62872	0.7148667	15.28	86.94251	1.527667	15.28	79.71922	1.0217	15.28	87.59101	1.527633	15.28	86.36793	1.1676	15.28	88.35634	1.3444	15.28	89.25517	1.3076	15.28	80.85013	1.280867	15.28	63.96373	1.000967	15.28	99.67645	1.262633				15.28	46.525	0.7638667	15.28	34.22976	0.6705334	15.28	38.46645	0.7638333
15.29	3.42687	0.2547667	15.29	58.76303	0.7159	15.29	86.94569	1.528667	15.29	79.83446	1.022667	15.29	87.58704	1.528633	15.29	86.47601	1.168567	15.29	88.33408	1.3454	15.29	89.21385	1.3086	15.29	82.62555	1.281867	15.29	64.02731	1.001933	15.29	99.81553	1.263633				15.29	46.55997	0.7643667	15.29	34.25996	0.6710333	15.29	38.51573	0.7643667
15.3	3.418922	0.2549333	15.3	58.89575	0.7168667	15.3	86.94967	1.529667	15.3	79.93777	1.023667	15.3	87.58863	1.529633	15.3	86.5833	1.169567	15.3	88.31819	1.346367	15.3	89.1757	1.3096	15.3	84.12759	1.282867	15.3	64.08533	1.002933	15.3	99.94904	1.264633				15.3	46.58778	0.7648667	15.3	34.28936	0.6715333	15.3	38.55626	0.7648667
15.31	3.407796	0.2551	15.31	59.03165	0.7178667	15.31	86.95205	1.530633	15.31	80.03314	1.024667	15.31	87.58942	1.530633	15.31	86.68741	1.1706	15.31	88.3007	1.347333	15.31	89.14312	1.310633	15.31	85.22749	1.283933	15.31	64.13857	1.0039	15.31	100.0762	1.265667				15.31	46.60368	0.7653334	15.31	34.31718	0.6720334	15.31	38.59122	0.7653667
15.32	3.399849	0.2552333	15.32	59.17152	0.7188666	15.32	86.95364	1.531667	15.32	80.12851	1.025667	15.32	87.58466	1.531633	15.32	86.78992	1.171567	15.32	88.28004	1.3483	15.32	89.11768	1.311667	15.32	85.91096	1.284967	15.32	64.19341	1.0049	15.32	100.1954	1.266667				15.32	46.61163	0.7658667	15.32	34.3442	0.6725667	15.32	38.6254	0.7658667
15.33	3.397465	0.2554	15.33	59.31695	0.7198667	15.33	86.95682	1.532633	15.33	80.23103	1.026667	15.33	87.57194	1.5326	15.33	86.89165	1.1726	15.33	88.2554	1.349367	15.33	89.08669	1.3127	15.33	86.1756	1.285967	15.33	64.25142	1.0059	15.33	100.3218	1.267633				15.33	46.61719	0.7663667	15.33	34.37201	0.6730667	15.33	38.66196	0.7663667
15.34	3.403028	0.2556	15.34	59.46557	0.7208334	15.34	86.96556	1.533633	15.34	80.3415	1.0277	15.34	87.55763	1.533633	15.34	86.99735	1.173667	15.34	88.23157	1.350367	15.34	89.0549	1.3137	15.34	86.15335	1.287	15.34	64.30308	1.006967	15.34	100.4608	1.268633				15.34	46.62593	0.7668667	15.34	34.39903	0.6736	15.34	38.69772	0.7668667
15.35	3.405412	0.2557667	15.35	59.60862	0.7219	15.35	86.97192	1.5347	15.35	80.45515	1.028667	15.35	87.54492	1.5347	15.35	87.10861	1.1747	15.35	88.21329	1.351367	15.35	89.02629	1.314667	15.35	86.12633	1.288	15.35	64.35236	1.008	15.35	100.6015	1.269633				15.35	46.63626	0.7674	15.35	34.42526	0.6741	15.35	38.72633	0.7673666
15.36	3.401438	0.2559	15.36	59.74531	0.7228667	15.36	86.97272	1.535767	15.36	80.56084	1.029633	15.36	87.53379	1.5357	15.36	87.22305	1.1757	15.36	88.19818	1.352333	15.36	89.00086	1.315633	15.36	86.24872	1.288933	15.36	64.40321	1.009033	15.36	100.7303	1.270667				15.36	46.64819	0.7678667	15.36	34.45069	0.6746	15.36	38.74699	0.7678334
15.37	3.399849	0.2560667	15.37	59.87326	0.7238333	15.37	86.97192	1.536767	15.37	80.66019	1.030633	15.37	87.52187	1.536767	15.37	87.34226	1.176667	15.37	88.17911	1.353333	15.37	88.96986	1.316633	15.37	86.42038	1.289933	15.37	64.45805	1.010033	15.37	100.8495	1.271667				15.37	46.66567	0.7683333	15.37	34.4793	0.6750666	15.37	38.76686	0.7683667
15.38	3.408591	0.2562667	15.38	59.99486	0.7248667	15.38	86.9743	1.537767	15.38	80.76032	1.031667	15.38	87.50677	1.537767	15.38	87.46545	1.177633	15.38	88.15209	1.354333	15.38	88.92775	1.3176	15.38	86.51654	1.290933	15.38	64.51845	1.011033	15.38	100.9727	1.272667				15.38	46.68236	0.7688667	15.38	34.5103	0.6756	15.38	38.78911	0.7688333
15.39	3.419717	0.2564333	15.39	60.11168	0.7258334	15.39	86.97668	1.538733	15.39	80.85489	1.032667	15.39	87.49326	1.538733	15.39	87.58545	1.1787	15.39	88.12348	1.355333	15.39	88.8896	1.3186	15.39	86.55946	1.2919	15.39	64.58601	1.012	15.39	101.1086	1.273633				15.39	46.69587	0.7693334	15.39	34.53811	0.6761	15.39	38.81216	0.7693334
15.4	3.426075	0.2565667	15.4	60.22374	0.7268333	15.4	86.97828	1.539767	15.4	80.9455	1.033667	15.4	87.48849	1.539733	15.4	87.6991	1.1797	15.4	88.10043	1.356333	15.4	88.86496	1.3196	15.4	86.63098	1.292867	15.4	64.65674	1.013	15.4	101.2468	1.274633				15.4	46.71017	0.7698667	15.4	34.56433	0.6765667	15.4	38.83044	0.7698667
15.41	3.426075	0.2567667	15.41	60.32785	0.7278666	15.41	86.97589	1.540767	15.41	81.03768	1.0347	15.41	87.4877	1.540733	15.41	87.80321	1.180667	15.41	88.08136	1.357367	15.41	88.84668	1.3206	15.41	86.69535	1.2939	15.41	64.72508	1.014	15.41	101.3788	1.275633				15.41	46.72845	0.7704	15.41	34.59136	0.6770334	15.41	38.84713	0.7704
15.42	3.423691	0.2569	15.42	60.4264	0.7288667	15.42	86.97272	1.5417	15.42	81.13782	1.0357	15.42	87.48452	1.5417	15.42	87.91208	1.181633	15.42	88.06785	1.358333	15.42	88.82364	1.3216	15.42	86.47601	1.2949	15.42	64.79661	1.015	15.42	101.5004	1.2766				15.42	46.75071	0.7709	15.42	34.62553	0.6775333	15.42	38.86143	0.7709
15.43	3.418922	0.2571	15.43	60.51779	0.7299	15.43	86.96954	1.5427	15.43	81.24113	1.036733	15.43	87.47975	1.5427	15.43	88.0297	1.1826	15.43	88.0607	1.359333	15.43	88.79424	1.3226	15.43	85.53743	1.295933	15.43	64.87051	1.015967	15.43	101.6172	1.2776				15.43	46.76501	0.7714	15.43	34.66527	0.6780334	15.43	38.87971	0.7714
15.44	3.414949	0.2572333	15.44	60.60283	0.7308667	15.44	86.96556	1.5437	15.44	81.34683	1.037733	15.44	87.46863	1.5437	15.44	88.14891	1.183567	15.44	88.05196	1.3603	15.44	88.76165	1.323567	15.44	83.84546	1.296967	15.44	64.94443	1.016967	15.44	101.7356	1.2786				15.44	46.77852	0.7718667	15.44	34.70341	0.6785333	15.44	38.90435	0.7719
15.45	3.412565	0.2574333	15.45	60.68866	0.7318667	15.45	86.96477	1.544733	15.45	81.45174	1.038733	15.45	87.45432	1.544733	15.45	88.26097	1.1846	15.45	88.03765	1.361333	15.45	88.72748	1.324567	15.45	82.17891	1.298033	15.45	65.01833	1.017933	15.45	101.8564	1.2796				15.45	46.79441	0.7723667	15.45	34.73282	0.6790333	15.45	38.93137	0.7723667
15.46	3.410975	0.2576	15.46	60.7721	0.7328333	15.46	86.96954	1.545767	15.46	81.54948	1.039733	15.46	87.43922	1.545733	15.46	88.36588	1.185633	15.46	88.0154	1.3623	15.46	88.69171	1.3256	15.46	81.36034	1.299	15.46	65.09304	1.0189	15.46	101.9804	1.2806				15.46	46.80793	0.7728333	15.46	34.75745	0.6795334	15.46	38.95283	0.7728333
15.47	3.41018	0.2577333	15.47	60.8476	0.7338	15.47	86.97272	1.546767	15.47	81.64803	1.0407	15.47	87.43048	1.5467	15.47	88.46918	1.1866	15.47	87.99394	1.3633	15.47	88.65992	1.3266	15.47	81.38895	1.3	15.47	65.17172	1.0199	15.47	102.1059	1.281567				15.47	46.81667	0.7733334	15.47	34.78448	0.6800333	15.47	38.95839	0.7733334
15.48	3.413359	0.2579	15.48	60.908	0.7348334	15.48	86.96954	1.547733	15.48	81.75055	1.041667	15.48	87.4273	1.5477	15.48	88.57727	1.1876	15.48	87.97566	1.3643	15.48	88.6329	1.3276	15.48	81.91267	1.300967	15.48	65.2504	1.020933	15.48	102.2331	1.2826				15.48	46.82779	0.7738667	15.48	34.82024	0.6805333	15.48	38.95283	0.7738333
15.49	3.421307	0.2580667	15.49	60.96204	0.7358	15.49	86.95602	1.548767	15.49	81.85466	1.0427	15.49	87.42253	1.548733	15.49	88.68853	1.188633	15.49	87.95897	1.3653	15.49	88.61065	1.328633	15.49	82.8894	1.302033	15.49	65.3259	1.021967	15.49	102.3571	1.283667				15.49	46.84766	0.7743667	15.49	34.86395	0.6810333	15.49	38.94806	0.7743334
15.5	3.430049	0.2582667	15.5	61.01926	0.7368	15.5	86.93854	1.549767	15.5	81.95798	1.043733	15.5	87.41458	1.549767	15.5	88.799	1.189667	15.5	87.94387	1.3663	15.5	88.58839	1.329633	15.5	84.20944	1.303033	15.5	65.39822	1.022967	15.5	102.481	1.284733				15.5	46.87071	0.7748667	15.5	34.90607	0.6815333	15.5	38.95601	0.7748333
15.51	3.432433	0.2584333	15.51	61.08443	0.7377667	15.51	86.929	1.550767	15.51	82.06129	1.044767	15.51	87.4122	1.550767	15.51	88.90708	1.190667	15.51	87.93672	1.367367	15.51	88.55899	1.330567	15.51	85.46114	1.304	15.51	65.4769	1.023967	15.51	102.613	1.285733				15.51	46.89217	0.7753667	15.51	34.9458	0.6820334	15.51	38.97508	0.7753333
15.52	3.430049	0.2585667	15.52	61.15277	0.7387334	15.52	86.93218	1.551767	15.52	82.16222	1.045767	15.52	87.4122	1.551767	15.52	89.01675	1.191667	15.52	87.93115	1.368433	15.52	88.528	1.331567	15.52	86.3568	1.304967	15.52	65.56193	1.0249	15.52	102.7552	1.286733				15.52	46.91283	0.7758334	15.52	34.9911	0.6825667	15.52	38.99177	0.7758
15.53	3.426075	0.2587667	15.53	61.21556	0.7397667	15.53	86.94093	1.552767	15.53	82.26236	1.046733	15.53	87.40743	1.552767	15.53	89.12722	1.192633	15.53	87.91765	1.369433	15.53	88.50018	1.332567	15.53	86.87973	1.305933	15.53	65.64299	1.0259	15.53	102.9046	1.2877				15.53	46.93349	0.7763333	15.53	35.04038	0.6830667	15.53	39.0021	0.7763
